#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;
t;x;y;x;y;x;y;x;y;x;y;
0.000000E0;6.522433E-5;4.643489E-5;3.343246E-5;7.577147E-5;4.309513E-5;7.714716E-5;4.379555E-6;2.491360E-5;5.703710E-6;6.812409E-5
6.666222E-2;6.523242E-5;4.642206E-5;3.373374E-5;7.573249E-5;4.326782E-5;7.690924E-5;4.491976E-6;2.487484E-5;5.984850E-6;6.814766E-5
1.333244E-1;6.523866E-5;4.642655E-5;3.391907E-5;7.579992E-5;4.345724E-5;7.678290E-5;4.680697E-6;2.485680E-5;6.196723E-6;6.815624E-5
1.999867E-1;6.519364E-5;4.643136E-5;3.414864E-5;7.579361E-5;4.352589E-5;7.669804E-5;4.895319E-6;2.485929E-5;6.366651E-6;6.805887E-5
2.666489E-1;6.519338E-5;4.640881E-5;3.422253E-5;7.568316E-5;4.365000E-5;7.654158E-5;4.941432E-6;2.491552E-5;6.565163E-6;6.812792E-5
3.333111E-1;6.519863E-5;4.642915E-5;3.436204E-5;7.566961E-5;4.348451E-5;7.645615E-5;5.008261E-6;2.487656E-5;6.836800E-6;6.825847E-5
3.999733E-1;6.520459E-5;4.644064E-5;3.447575E-5;7.563167E-5;4.342835E-5;7.642256E-5;5.121127E-6;2.486180E-5;7.003609E-6;6.827590E-5
4.666356E-1;6.519454E-5;4.643645E-5;3.457181E-5;7.562636E-5;4.333073E-5;7.653782E-5;5.197981E-6;2.488347E-5;6.910183E-6;6.812555E-5
5.332978E-1;6.522100E-5;4.643469E-5;3.472185E-5;7.568378E-5;4.342054E-5;7.664340E-5;5.292247E-6;2.487285E-5;6.919060E-6;6.797769E-5
5.999600E-1;6.520578E-5;4.642950E-5;3.475921E-5;7.565374E-5;4.351514E-5;7.647492E-5;5.392214E-6;2.484675E-5;6.775647E-6;6.798663E-5
6.666222E-1;6.521904E-5;4.645542E-5;3.479857E-5;7.567406E-5;4.340612E-5;7.638365E-5;5.519136E-6;2.481092E-5;6.728929E-6;6.792186E-5
7.332844E-1;6.519605E-5;4.643870E-5;3.488033E-5;7.571220E-5;4.337224E-5;7.635870E-5;5.596966E-6;2.473293E-5;6.802980E-6;6.801020E-5
7.999467E-1;6.521377E-5;4.642487E-5;3.483484E-5;7.564722E-5;4.323848E-5;7.640543E-5;5.499833E-6;2.478467E-5;6.843768E-6;6.788914E-5
8.666089E-1;6.521620E-5;4.641837E-5;3.483291E-5;7.563806E-5;4.321239E-5;7.641894E-5;5.540310E-6;2.480217E-5;6.795090E-6;6.789937E-5
9.332711E-1;6.525616E-5;4.641517E-5;3.485367E-5;7.568926E-5;4.325357E-5;7.635563E-5;5.449232E-6;2.484442E-5;6.676563E-6;6.777645E-5
9.999333E-1;6.524095E-5;4.642406E-5;3.488249E-5;7.567433E-5;4.327152E-5;7.617780E-5;5.499470E-6;2.478700E-5;6.753024E-6;6.756044E-5
1.066596E0;6.521824E-5;4.643601E-5;3.488219E-5;7.570291E-5;4.331213E-5;7.618456E-5;5.492181E-6;2.480217E-5;6.791596E-6;6.750567E-5
1.133258E0;6.522356E-5;4.644316E-5;3.490735E-5;7.568674E-5;4.326487E-5;7.614951E-5;5.533581E-6;2.480482E-5;6.691812E-6;6.753341E-5
1.199920E0;6.520996E-5;4.641844E-5;3.491430E-5;7.563733E-5;4.335442E-5;7.589210E-5;5.517472E-6;2.478666E-5;6.604632E-6;6.773333E-5
1.266582E0;6.522439E-5;4.643573E-5;3.492311E-5;7.567596E-5;4.344812E-5;7.574531E-5;5.527857E-6;2.481332E-5;6.525737E-6;6.763345E-5
1.333244E0;6.519489E-5;4.641938E-5;3.489306E-5;7.560960E-5;4.359907E-5;7.565574E-5;5.529757E-6;2.483782E-5;6.516524E-6;6.762860E-5
1.399907E0;6.519589E-5;4.643068E-5;3.491097E-5;7.569941E-5;4.344719E-5;7.558898E-5;5.631156E-6;2.477270E-5;6.516026E-6;6.759309E-5
1.466569E0;6.522413E-5;4.644863E-5;3.492429E-5;7.570627E-5;4.332178E-5;7.546838E-5;5.617364E-6;2.477644E-5;6.414533E-6;6.768800E-5
1.533231E0;6.522947E-5;4.642555E-5;3.491936E-5;7.561999E-5;4.331924E-5;7.547357E-5;5.657679E-6;2.475604E-5;6.409234E-6;6.769613E-5
1.599893E0;6.522155E-5;4.641801E-5;3.491590E-5;7.561878E-5;4.314254E-5;7.545535E-5;5.626599E-6;2.478151E-5;6.310129E-6;6.781268E-5
1.666556E0;6.521531E-5;4.644140E-5;3.494360E-5;7.567306E-5;4.310750E-5;7.539159E-5;5.628194E-6;2.485136E-5;6.310920E-6;6.795457E-5
1.733218E0;6.519759E-5;4.641581E-5;3.490751E-5;7.563447E-5;4.323901E-5;7.550658E-5;5.638288E-6;2.482017E-5;6.241887E-6;6.802576E-5
1.799880E0;6.520816E-5;4.642293E-5;3.495919E-5;7.570102E-5;4.299198E-5;7.552302E-5;5.671521E-6;2.478442E-5;6.376119E-6;6.809478E-5
1.866542E0;6.522357E-5;4.643807E-5;3.491560E-5;7.564735E-5;4.294484E-5;7.538817E-5;5.647305E-6;2.475436E-5;6.422092E-6;6.810368E-5
1.933204E0;6.518883E-5;4.643415E-5;3.491832E-5;7.564399E-5;4.283293E-5;7.533184E-5;5.649484E-6;2.475916E-5;6.322137E-6;6.809578E-5
1.999867E0;6.520802E-5;4.643137E-5;3.494465E-5;7.561533E-5;4.291492E-5;7.541790E-5;5.726651E-6;2.470494E-5;6.285963E-6;6.806261E-5
2.066529E0;6.520663E-5;4.640195E-5;3.501031E-5;7.564280E-5;4.305032E-5;7.534953E-5;5.752112E-6;2.466582E-5;6.377619E-6;6.785787E-5
