#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;masa G;;masa H;;masa I;;masa J;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
6,666222E-1;6,907630E-5;-5,035169E-5;7,675588E-5;-7,183942E-5;-1,778128E-5;-6,047391E-5;-1,167683E-5;-2,656021E-5;3,654708E-5;-5,182212E-5;8,412710E-5;-3,097261E-5;3,802786E-5;-7,705121E-5;3,339504E-6;8,647924E-6;7,674425E-5;1,108610E-5
7,332844E-1;6,900967E-5;-5,045693E-5;7,690825E-5;-7,185508E-5;-1,763618E-5;-6,040634E-5;-1,165490E-5;-2,666219E-5;3,651443E-5;-5,185914E-5;8,414540E-5;-3,089553E-5;3,798460E-5;-7,716754E-5;3,247086E-6;8,682727E-6;7,678539E-5;1,114478E-5
7,999467E-1;6,914678E-5;-5,065932E-5;7,684181E-5;-7,192199E-5;-1,776136E-5;-6,042529E-5;-1,162651E-5;-2,676095E-5;3,638541E-5;-5,174627E-5;8,419900E-5;-3,089995E-5;3,796272E-5;-7,685557E-5;3,197891E-6;8,525335E-6;7,686032E-5;1,114627E-5
8,666089E-1;6,934479E-5;-5,033418E-5;7,678242E-5;-7,187921E-5;-1,784552E-5;-6,021777E-5;-1,149296E-5;-2,676573E-5;3,634812E-5;-5,172866E-5;8,438489E-5;-3,090868E-5;3,794760E-5;-7,697308E-5;3,120524E-6;8,864489E-6;7,691173E-5;1,115838E-5
9,332711E-1;6,918730E-5;-5,025754E-5;7,689912E-5;-7,184215E-5;-1,795663E-5;-6,012499E-5;-1,145862E-5;-2,698568E-5;3,639315E-5;-5,166276E-5;8,421488E-5;-3,082133E-5;3,818563E-5;-7,644508E-5;3,045235E-6;8,873206E-6;7,700281E-5;1,116976E-5
9,999333E-1;6,922372E-5;-5,031476E-5;7,670469E-5;-7,180990E-5;-1,807501E-5;-6,016830E-5;-1,123823E-5;-2,720115E-5;3,641749E-5;-5,177790E-5;8,426650E-5;-3,089438E-5;3,830121E-5;-7,624112E-5;2,773298E-6;8,519139E-6;7,715289E-5;1,121754E-5
1,066596E0;6,935160E-5;-5,033842E-5;7,657579E-5;-7,190138E-5;-1,799782E-5;-6,025494E-5;-1,122436E-5;-2,721338E-5;3,638679E-5;-5,191011E-5;8,411960E-5;-3,101677E-5;3,824593E-5;-7,624129E-5;2,970400E-6;8,443980E-6;7,729046E-5;1,117410E-5
1,133258E0;6,954346E-5;-5,021993E-5;7,673441E-5;-7,191036E-5;-1,795705E-5;-6,031264E-5;-1,146243E-5;-2,739935E-5;3,639399E-5;-5,198700E-5;8,413385E-5;-3,108211E-5;3,820767E-5;-7,611597E-5;2,689676E-6;8,377208E-6;7,725366E-5;1,129921E-5
1,199920E0;6,971584E-5;-5,024742E-5;7,681461E-5;-7,207857E-5;-1,822677E-5;-6,038476E-5;-1,159578E-5;-2,733576E-5;3,633577E-5;-5,201265E-5;8,430787E-5;-3,102116E-5;3,810632E-5;-7,600223E-5;2,595446E-6;8,329833E-6;7,706256E-5;1,144675E-5
1,266582E0;6,968630E-5;-5,063189E-5;7,672079E-5;-7,211050E-5;-1,842259E-5;-6,040708E-5;-1,160124E-5;-2,744969E-5;3,628795E-5;-5,206501E-5;8,420466E-5;-3,108791E-5;3,839736E-5;-7,598034E-5;2,992536E-6;8,344306E-6;7,710696E-5;1,150034E-5
1,333244E0;6,969673E-5;-5,086795E-5;7,661604E-5;-7,223294E-5;-1,848490E-5;-6,021649E-5;-1,168107E-5;-2,730876E-5;3,628312E-5;-5,206604E-5;8,404022E-5;-3,120955E-5;3,847002E-5;-7,572896E-5;2,899101E-6;8,307419E-6;7,713620E-5;1,162957E-5
1,399907E0;6,959966E-5;-5,108464E-5;7,657934E-5;-7,230705E-5;-1,865066E-5;-6,038047E-5;-1,149826E-5;-2,736678E-5;3,647588E-5;-5,205514E-5;8,395282E-5;-3,107346E-5;3,846852E-5;-7,572213E-5;2,850966E-6;8,374008E-6;7,728246E-5;1,174581E-5
1,466569E0;6,946994E-5;-5,123280E-5;7,656482E-5;-7,237372E-5;-1,891578E-5;-6,057369E-5;-1,143152E-5;-2,751529E-5;3,635243E-5;-5,207279E-5;8,401285E-5;-3,104403E-5;3,826903E-5;-7,609141E-5;2,772904E-6;8,472447E-6;7,714902E-5;1,181109E-5
1,533231E0;6,932903E-5;-5,119454E-5;7,658487E-5;-7,238319E-5;-1,914613E-5;-6,048297E-5;-1,133392E-5;-2,731854E-5;3,616190E-5;-5,208458E-5;8,410371E-5;-3,109448E-5;3,828544E-5;-7,609875E-5;2,900928E-6;8,489742E-6;7,697049E-5;1,186022E-5
1,599893E0;6,933874E-5;-5,117624E-5;7,657859E-5;-7,230677E-5;-1,922279E-5;-6,045327E-5;-1,137415E-5;-2,731847E-5;3,598662E-5;-5,204338E-5;8,406985E-5;-3,095716E-5;3,828628E-5;-7,622913E-5;2,955329E-6;8,765625E-6;7,692552E-5;1,195002E-5
1,666556E0;6,927991E-5;-5,136734E-5;7,672224E-5;-7,220958E-5;-1,904370E-5;-6,042128E-5;-1,162857E-5;-2,726172E-5;3,592533E-5;-5,205033E-5;8,410500E-5;-3,112518E-5;3,831981E-5;-7,624788E-5;3,057954E-6;8,742460E-6;7,689755E-5;1,212893E-5
1,733218E0;6,930648E-5;-5,146381E-5;7,678770E-5;-7,221252E-5;-1,878971E-5;-6,049387E-5;-1,150834E-5;-2,719747E-5;3,596982E-5;-5,196261E-5;8,422041E-5;-3,098697E-5;3,835075E-5;-7,610642E-5;3,044039E-6;8,752125E-6;7,686280E-5;1,245728E-5
1,799880E0;6,933384E-5;-5,157397E-5;7,673681E-5;-7,231818E-5;-1,866720E-5;-6,045153E-5;-1,139546E-5;-2,736651E-5;3,599991E-5;-5,202488E-5;8,436885E-5;-3,119857E-5;3,841091E-5;-7,641270E-5;2,957488E-6;8,858418E-6;7,679642E-5;1,252687E-5
1,866542E0;6,926714E-5;-5,171338E-5;7,655567E-5;-7,243761E-5;-1,850666E-5;-6,038519E-5;-1,141084E-5;-2,754491E-5;3,588502E-5;-5,191895E-5;8,430779E-5;-3,114516E-5;3,827673E-5;-7,624324E-5;2,821569E-6;8,897948E-6;7,673162E-5;1,243722E-5
1,933204E0;6,912848E-5;-5,193862E-5;7,651589E-5;-7,263661E-5;-1,851847E-5;-6,037545E-5;-1,150635E-5;-2,762873E-5;3,585286E-5;-5,189940E-5;8,434529E-5;-3,114282E-5;3,802810E-5;-7,650414E-5;2,801621E-6;8,955443E-6;7,680499E-5;1,225384E-5
1,999867E0;6,907625E-5;-5,177093E-5;7,650220E-5;-7,271145E-5;-1,848546E-5;-6,041688E-5;-1,147330E-5;-2,754713E-5;3,580868E-5;-5,193776E-5;8,443834E-5;-3,105058E-5;3,808336E-5;-7,657549E-5;2,943607E-6;8,863585E-6;7,676795E-5;1,208986E-5
2,066529E0;6,925726E-5;-5,176997E-5;7,641395E-5;-7,274058E-5;-1,839248E-5;-6,051719E-5;-1,138794E-5;-2,761033E-5;3,593223E-5;-5,203995E-5;8,459604E-5;-3,100218E-5;3,829286E-5;-7,662798E-5;2,899716E-6;8,906438E-6;7,677498E-5;1,199634E-5
2,133191E0;6,928876E-5;-5,159367E-5;7,637687E-5;-7,286484E-5;-1,848732E-5;-6,062412E-5;-1,108037E-5;-2,763105E-5;3,612095E-5;-5,229641E-5;8,464550E-5;-3,094977E-5;3,828034E-5;-7,644855E-5;2,802789E-6;8,745965E-6;7,671237E-5;1,199988E-5
2,199853E0;6,930606E-5;-5,146603E-5;7,637256E-5;-7,294144E-5;-1,859257E-5;-6,080179E-5;-1,097915E-5;-2,763172E-5;3,617818E-5;-5,240374E-5;8,473143E-5;-3,088236E-5;3,815898E-5;-7,625918E-5;3,343291E-6;8,963321E-6;7,667910E-5;1,189624E-5
2,266516E0;6,934094E-5;-5,160400E-5;7,630465E-5;-7,303066E-5;-1,837000E-5;-6,084756E-5;-1,113147E-5;-2,769556E-5;3,624959E-5;-5,246419E-5;8,464216E-5;-3,086315E-5;3,790157E-5;-7,641249E-5;3,175018E-6;9,103805E-6;7,672047E-5;1,187167E-5
2,333178E0;6,931301E-5;-5,161874E-5;7,637721E-5;-7,294810E-5;-1,820025E-5;-6,091897E-5;-1,112495E-5;-2,773497E-5;3,627398E-5;-5,242636E-5;8,456256E-5;-3,074702E-5;3,772898E-5;-7,622133E-5;3,307737E-6;9,108384E-6;7,662025E-5;1,182813E-5
2,399840E0;6,931001E-5;-5,145628E-5;7,648975E-5;-7,300022E-5;-1,812899E-5;-6,083681E-5;-1,105608E-5;-2,765850E-5;3,642829E-5;-5,252333E-5;8,459366E-5;-3,068413E-5;3,769987E-5;-7,622908E-5;2,941709E-6;9,164028E-6;7,669311E-5;1,195767E-5
2,466502E0;6,936657E-5;-5,144658E-5;7,640135E-5;-7,283192E-5;-1,793570E-5;-6,077214E-5;-1,100307E-5;-2,761843E-5;3,642735E-5;-5,250531E-5;8,462652E-5;-3,052431E-5;3,773105E-5;-7,619429E-5;2,817600E-6;9,099651E-6;7,675706E-5;1,192705E-5
2,533164E0;6,945247E-5;-5,143097E-5;7,626829E-5;-7,291196E-5;-1,794000E-5;-6,084510E-5;-1,093512E-5;-2,762852E-5;3,645814E-5;-5,236333E-5;8,450918E-5;-3,049849E-5;3,781362E-5;-7,654184E-5;2,935000E-6;8,875848E-6;7,682231E-5;1,186905E-5
2,599827E0;6,950044E-5;-5,148509E-5;7,610358E-5;-7,288834E-5;-1,786653E-5;-6,089750E-5;-1,082113E-5;-2,757432E-5;3,634044E-5;-5,236724E-5;8,447027E-5;-3,040715E-5;3,768144E-5;-7,662321E-5;3,052400E-6;8,658250E-6;7,687153E-5;1,184990E-5
2,666489E0;6,962574E-5;-5,171815E-5;7,611652E-5;-7,288583E-5;-1,782104E-5;-6,089335E-5;-1,079438E-5;-2,755290E-5;3,623522E-5;-5,242893E-5;8,456043E-5;-3,046186E-5;3,774050E-5;-7,630865E-5;3,208933E-6;8,498826E-6;7,699796E-5;1,177433E-5
2,733151E0;6,975982E-5;-5,165540E-5;7,601318E-5;-7,270771E-5;-1,784182E-5;-6,099739E-5;-1,071333E-5;-2,744869E-5;3,608464E-5;-5,239091E-5;8,477835E-5;-3,078055E-5;3,781106E-5;-7,622344E-5;3,523586E-6;8,806542E-6;7,704990E-5;1,172955E-5
2,799813E0;6,972567E-5;-5,174333E-5;7,587700E-5;-7,271265E-5;-1,781022E-5;-6,120651E-5;-1,064268E-5;-2,740742E-5;3,620370E-5;-5,229180E-5;8,484112E-5;-3,094878E-5;3,803075E-5;-7,614439E-5;3,276527E-6;8,616695E-6;7,712231E-5;1,177903E-5
2,866476E0;6,994286E-5;-5,172947E-5;7,589168E-5;-7,280812E-5;-1,781763E-5;-6,146802E-5;-1,060378E-5;-2,736630E-5;3,635658E-5;-5,220698E-5;8,473857E-5;-3,095514E-5;3,828901E-5;-7,621328E-5;3,874679E-6;8,680694E-6;7,699608E-5;1,164948E-5
2,933138E0;6,983141E-5;-5,179326E-5;7,584186E-5;-7,276525E-5;-1,798287E-5;-6,145398E-5;-1,067458E-5;-2,736861E-5;3,646790E-5;-5,226234E-5;8,481544E-5;-3,090862E-5;3,820212E-5;-7,603639E-5;3,677084E-6;8,619236E-6;7,695059E-5;1,169302E-5
2,999800E0;6,981138E-5;-5,190512E-5;7,597708E-5;-7,274331E-5;-1,799863E-5;-6,148776E-5;-1,072457E-5;-2,740734E-5;3,643667E-5;-5,239401E-5;8,499690E-5;-3,093135E-5;3,813687E-5;-7,596999E-5;3,804630E-6;8,905792E-6;7,696474E-5;1,169412E-5
3,066462E0;6,975185E-5;-5,206245E-5;7,598541E-5;-7,269351E-5;-1,801312E-5;-6,133423E-5;-1,068916E-5;-2,741956E-5;3,642613E-5;-5,256600E-5;8,516976E-5;-3,081007E-5;3,818101E-5;-7,599530E-5;3,639400E-6;8,881059E-6;7,694642E-5;1,168575E-5
3,133124E0;6,977486E-5;-5,206284E-5;7,598962E-5;-7,262004E-5;-1,810068E-5;-6,123207E-5;-1,069218E-5;-2,732352E-5;3,652259E-5;-5,248942E-5;8,519063E-5;-3,078969E-5;3,816987E-5;-7,576886E-5;3,588453E-6;8,737700E-6;7,700904E-5;1,168078E-5
3,199787E0;6,972578E-5;-5,195999E-5;7,587470E-5;-7,281227E-5;-1,822359E-5;-6,134799E-5;-1,081098E-5;-2,747474E-5;3,653770E-5;-5,240924E-5;8,527766E-5;-3,091210E-5;3,812247E-5;-7,572689E-5;3,538076E-6;8,893664E-6;7,716847E-5;1,156888E-5
3,266449E0;6,968183E-5;-5,202705E-5;7,578944E-5;-7,293456E-5;-1,805213E-5;-6,136718E-5;-1,105004E-5;-2,757756E-5;3,654780E-5;-5,242731E-5;8,519829E-5;-3,099546E-5;3,812766E-5;-7,583630E-5;3,564691E-6;8,920374E-6;7,714114E-5;1,155685E-5
3,333111E0;6,965432E-5;-5,215029E-5;7,578929E-5;-7,304004E-5;-1,796258E-5;-6,137837E-5;-1,103658E-5;-2,774749E-5;3,648932E-5;-5,231319E-5;8,522696E-5;-3,095710E-5;3,814712E-5;-7,593523E-5;3,355868E-6;8,998611E-6;7,714811E-5;1,154687E-5
3,399773E0;6,965886E-5;-5,206188E-5;7,574865E-5;-7,308710E-5;-1,777083E-5;-6,139389E-5;-1,105836E-5;-2,792164E-5;3,654430E-5;-5,211829E-5;8,495999E-5;-3,076076E-5;3,813332E-5;-7,580558E-5;3,429503E-6;8,997658E-6;7,717509E-5;1,144791E-5
3,466436E0;6,965171E-5;-5,190373E-5;7,572933E-5;-7,303374E-5;-1,764707E-5;-6,164943E-5;-1,105933E-5;-2,786374E-5;3,668677E-5;-5,200639E-5;8,493712E-5;-3,064553E-5;3,821527E-5;-7,564608E-5;3,289487E-6;8,945231E-6;7,715556E-5;1,146622E-5
3,533098E0;6,966339E-5;-5,192051E-5;7,583507E-5;-7,300434E-5;-1,773780E-5;-6,175877E-5;-1,101301E-5;-2,769393E-5;3,674646E-5;-5,181144E-5;8,501022E-5;-3,077545E-5;3,802763E-5;-7,565920E-5;3,145913E-6;8,848362E-6;7,702657E-5;1,142625E-5
3,599760E0;6,976985E-5;-5,189739E-5;7,598348E-5;-7,286278E-5;-1,782022E-5;-6,178889E-5;-1,105775E-5;-2,764411E-5;3,687957E-5;-5,176696E-5;8,493335E-5;-3,071835E-5;3,814298E-5;-7,560649E-5;3,033765E-6;8,853822E-6;7,712343E-5;1,119342E-5
3,666422E0;6,962510E-5;-5,193022E-5;7,604725E-5;-7,291663E-5;-1,776720E-5;-6,172081E-5;-1,109989E-5;-2,753075E-5;3,706665E-5;-5,184776E-5;8,502259E-5;-3,037804E-5;3,817014E-5;-7,576494E-5;2,790993E-6;8,775797E-6;7,729532E-5;1,108604E-5
3,733084E0;6,980348E-5;-5,198000E-5;7,589614E-5;-7,306241E-5;-1,785039E-5;-6,186826E-5;-1,114068E-5;-2,754047E-5;3,712416E-5;-5,194833E-5;8,496861E-5;-3,034752E-5;3,796241E-5;-7,550395E-5;2,858435E-6;8,937553E-6;7,733953E-5;1,105926E-5
3,799747E0;6,982714E-5;-5,199541E-5;7,592075E-5;-7,310444E-5;-1,781473E-5;-6,174802E-5;-1,139274E-5;-2,754127E-5;3,720615E-5;-5,186731E-5;8,497488E-5;-3,039155E-5;3,799636E-5;-7,553506E-5;2,822050E-6;8,986800E-6;7,729423E-5;1,092980E-5
3,866409E0;6,971182E-5;-5,207017E-5;7,591472E-5;-7,315621E-5;-1,772359E-5;-6,165238E-5;-1,149077E-5;-2,761293E-5;3,710490E-5;-5,186445E-5;8,477300E-5;-3,059534E-5;3,817189E-5;-7,575762E-5;2,289931E-6;8,739494E-6;7,731365E-5;1,086939E-5
3,933071E0;6,974952E-5;-5,223699E-5;7,577169E-5;-7,318335E-5;-1,780014E-5;-6,157460E-5;-1,157515E-5;-2,766823E-5;3,720141E-5;-5,195540E-5;8,473074E-5;-3,073674E-5;3,790981E-5;-7,578525E-5;2,465992E-6;8,840156E-6;7,733641E-5;1,099162E-5
3,999733E0;6,984783E-5;-5,241810E-5;7,561945E-5;-7,313271E-5;-1,798511E-5;-6,156038E-5;-1,167863E-5;-2,766011E-5;3,718130E-5;-5,190455E-5;8,447356E-5;-3,071497E-5;3,815596E-5;-7,578140E-5;2,371959E-6;8,881826E-6;7,742808E-5;1,092788E-5
4,066396E0;6,974615E-5;-5,260542E-5;7,551225E-5;-7,300259E-5;-1,799666E-5;-6,173409E-5;-1,144953E-5;-2,766777E-5;3,711215E-5;-5,193304E-5;8,454795E-5;-3,065839E-5;3,812138E-5;-7,587851E-5;2,493094E-6;8,898560E-6;7,747249E-5;1,098924E-5
4,133058E0;6,966231E-5;-5,279128E-5;7,554795E-5;-7,295334E-5;-1,814689E-5;-6,194497E-5;-1,132921E-5;-2,758886E-5;3,717612E-5;-5,193684E-5;8,441019E-5;-3,077602E-5;3,787254E-5;-7,578374E-5;2,462627E-6;8,771135E-6;7,748388E-5;1,108954E-5
4,199720E0;6,972471E-5;-5,288663E-5;7,555297E-5;-7,307594E-5;-1,827179E-5;-6,204242E-5;-1,136275E-5;-2,754802E-5;3,708004E-5;-5,177846E-5;8,449158E-5;-3,076441E-5;3,782845E-5;-7,572996E-5;2,477807E-6;8,841143E-6;7,750071E-5;1,109798E-5
4,266382E0;6,963291E-5;-5,307047E-5;7,559956E-5;-7,314860E-5;-1,810669E-5;-6,220459E-5;-1,138329E-5;-2,747461E-5;3,705336E-5;-5,169824E-5;8,464912E-5;-3,065170E-5;3,781278E-5;-7,551791E-5;2,630652E-6;8,910637E-6;7,748846E-5;1,114608E-5
4,333044E0;6,974088E-5;-5,314413E-5;7,554494E-5;-7,317320E-5;-1,810710E-5;-6,221246E-5;-1,138554E-5;-2,734868E-5;3,709717E-5;-5,169789E-5;8,465451E-5;-3,053638E-5;3,779578E-5;-7,545030E-5;2,345616E-6;8,919137E-6;7,750547E-5;1,114196E-5
4,399707E0;6,976166E-5;-5,312814E-5;7,545825E-5;-7,315601E-5;-1,807889E-5;-6,223502E-5;-1,155792E-5;-2,710598E-5;3,713939E-5;-5,167103E-5;8,470947E-5;-3,056874E-5;3,780812E-5;-7,555755E-5;2,581295E-6;9,011953E-6;7,745582E-5;1,124583E-5
4,466369E0;6,980634E-5;-5,318814E-5;7,549686E-5;-7,312219E-5;-1,807027E-5;-6,211993E-5;-1,142401E-5;-2,712090E-5;3,720075E-5;-5,184146E-5;8,456929E-5;-3,045075E-5;3,787118E-5;-7,557704E-5;2,406700E-6;9,099226E-6;7,739884E-5;1,133249E-5
4,533031E0;6,978315E-5;-5,321455E-5;7,541751E-5;-7,307310E-5;-1,803726E-5;-6,197795E-5;-1,142177E-5;-2,713114E-5;3,715154E-5;-5,196112E-5;8,458292E-5;-3,024878E-5;3,792688E-5;-7,550147E-5;2,373229E-6;8,983993E-6;7,725889E-5;1,128212E-5
4,599693E0;6,977124E-5;-5,313491E-5;7,517345E-5;-7,304232E-5;-1,805093E-5;-6,195548E-5;-1,149620E-5;-2,698309E-5;3,714037E-5;-5,193204E-5;8,475254E-5;-3,026541E-5;3,786688E-5;-7,563912E-5;1,990851E-6;9,011007E-6;7,725217E-5;1,118253E-5
4,666356E0;6,961590E-5;-5,336557E-5;7,529228E-5;-7,309172E-5;-1,804545E-5;-6,184617E-5;-1,159887E-5;-2,669440E-5;3,721832E-5;-5,204653E-5;8,489117E-5;-3,038945E-5;3,786403E-5;-7,524166E-5;2,299686E-6;9,227929E-6;7,712761E-5;1,115300E-5
4,733018E0;6,976967E-5;-5,329188E-5;7,534997E-5;-7,309634E-5;-1,812433E-5;-6,184757E-5;-1,144408E-5;-2,633547E-5;3,730792E-5;-5,214932E-5;8,495013E-5;-3,042901E-5;3,794124E-5;-7,516597E-5;2,245429E-6;9,248791E-6;7,706640E-5;1,109099E-5
4,799680E0;6,986749E-5;-5,337484E-5;7,546042E-5;-7,326024E-5;-1,810393E-5;-6,176838E-5;-1,143727E-5;-2,626730E-5;3,730080E-5;-5,228179E-5;8,504655E-5;-3,064610E-5;3,788122E-5;-7,532305E-5;2,240989E-6;9,055815E-6;7,699884E-5;1,105606E-5
4,866342E0;6,994175E-5;-5,314412E-5;7,551671E-5;-7,325276E-5;-1,807016E-5;-6,168235E-5;-1,141082E-5;-2,631060E-5;3,718142E-5;-5,233143E-5;8,497225E-5;-3,072740E-5;3,796180E-5;-7,528872E-5;2,297223E-6;9,074185E-6;7,702264E-5;1,099130E-5
4,933004E0;6,979005E-5;-5,302745E-5;7,546761E-5;-7,326735E-5;-1,806736E-5;-6,172298E-5;-1,128844E-5;-2,620901E-5;3,711548E-5;-5,228137E-5;8,500317E-5;-3,074453E-5;3,787415E-5;-7,556938E-5;2,486702E-6;9,386460E-6;7,701283E-5;1,095425E-5
4,999667E0;6,981014E-5;-5,303725E-5;7,532759E-5;-7,317355E-5;-1,812242E-5;-6,177527E-5;-1,117862E-5;-2,609180E-5;3,718783E-5;-5,239687E-5;8,482064E-5;-3,070722E-5;3,760855E-5;-7,530547E-5;2,589597E-6;9,341259E-6;7,703675E-5;1,091553E-5
5,066329E0;6,984487E-5;-5,308952E-5;7,537172E-5;-7,332234E-5;-1,809924E-5;-6,180107E-5;-1,111258E-5;-2,610843E-5;3,720075E-5;-5,231890E-5;8,484644E-5;-3,068405E-5;3,758406E-5;-7,535796E-5;2,431771E-6;9,454336E-6;7,713557E-5;1,096735E-5
5,132991E0;6,988209E-5;-5,295689E-5;7,530577E-5;-7,333045E-5;-1,819400E-5;-6,177353E-5;-1,110321E-5;-2,615934E-5;3,717060E-5;-5,228647E-5;8,483940E-5;-3,051596E-5;3,756538E-5;-7,532307E-5;2,448758E-6;9,462078E-6;7,717238E-5;1,099594E-5
5,199653E0;6,989677E-5;-5,272873E-5;7,541849E-5;-7,339861E-5;-1,811863E-5;-6,179078E-5;-1,105112E-5;-2,619754E-5;3,707347E-5;-5,213009E-5;8,473466E-5;-3,057833E-5;3,757261E-5;-7,514213E-5;2,463424E-6;9,461427E-6;7,705611E-5;1,094827E-5
5,266316E0;7,011445E-5;-5,285964E-5;7,562332E-5;-7,338704E-5;-1,808534E-5;-6,170302E-5;-1,102631E-5;-2,623607E-5;3,713845E-5;-5,209194E-5;8,477246E-5;-3,060330E-5;3,765423E-5;-7,533528E-5;2,503873E-6;9,368031E-6;7,706748E-5;1,098829E-5
5,332978E0;7,018740E-5;-5,300981E-5;7,571827E-5;-7,342638E-5;-1,804555E-5;-6,159447E-5;-1,102325E-5;-2,622688E-5;3,727640E-5;-5,205419E-5;8,480030E-5;-3,049814E-5;3,773498E-5;-7,522056E-5;2,441253E-6;9,181747E-6;7,716382E-5;1,106950E-5
5,399640E0;7,005962E-5;-5,282968E-5;7,560828E-5;-7,337523E-5;-1,802622E-5;-6,157570E-5;-1,096521E-5;-2,615963E-5;3,718979E-5;-5,217381E-5;8,463795E-5;-3,070772E-5;3,816676E-5;-7,496899E-5;2,412316E-6;8,994621E-6;7,713800E-5;1,100226E-5
5,466302E0;6,998717E-5;-5,282196E-5;7,562060E-5;-7,341028E-5;-1,809812E-5;-6,158261E-5;-1,098937E-5;-2,623421E-5;3,719400E-5;-5,210409E-5;8,455351E-5;-3,081130E-5;3,816043E-5;-7,489087E-5;2,283562E-6;8,832129E-6;7,731474E-5;1,091547E-5
5,532964E0;6,982193E-5;-5,277837E-5;7,536159E-5;-7,336209E-5;-1,811396E-5;-6,151207E-5;-1,106430E-5;-2,631154E-5;3,719836E-5;-5,212178E-5;8,456462E-5;-3,083031E-5;3,823974E-5;-7,493670E-5;2,357694E-6;8,590198E-6;7,720577E-5;1,098353E-5
5,599627E0;6,968553E-5;-5,273574E-5;7,540035E-5;-7,329966E-5;-1,807613E-5;-6,141538E-5;-1,120796E-5;-2,641886E-5;3,719903E-5;-5,195343E-5;8,474485E-5;-3,073333E-5;3,809291E-5;-7,489852E-5;2,843144E-6;8,369120E-6;7,735235E-5;1,109246E-5
5,666289E0;6,968691E-5;-5,253132E-5;7,538036E-5;-7,334249E-5;-1,810654E-5;-6,164696E-5;-1,128601E-5;-2,657432E-5;3,712972E-5;-5,198900E-5;8,475380E-5;-3,061065E-5;3,819426E-5;-7,489881E-5;2,980942E-6;8,131265E-6;7,736616E-5;1,107133E-5
