#multi:
;círculo A;círculo B;círculo C;círculo D;círculo E;círculo F;círculo G;círculo H;círculo I;círculo J;círculo K;círculo L;
t;R;R;R;R;R;R;R;R;R;R;R;R;
0,000000E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
6,666222E-2;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,333244E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,999867E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,666489E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
3,333111E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
3,999733E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
4,666356E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
5,332978E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
5,999600E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
6,666222E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
7,332844E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
7,999467E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
8,666089E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
9,332711E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
9,999333E-1;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,066596E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,133258E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,199920E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,266582E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,333244E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,399907E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,466569E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,533231E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,599893E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,666556E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,733218E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,799880E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,866542E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,933204E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
1,999867E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,066529E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,133191E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,199853E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,266516E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,333178E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,399840E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,466502E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,533164E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,599827E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,666489E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,733151E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,799813E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,866476E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,933138E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
2,999800E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
3,066462E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
3,133124E0;2,780150E-6;2,252422E-6;2,462863E-6;1,990458E-6;2,126178E-6;2,107742E-6;2,284583E-6;2,896333E-6;2,000071E-6;2,099665E-6;2,093094E-6;2,131649E-6
