#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;masa F;;masa G;;masa H;;masa I;;masa J;;masa K;;masa L;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
6,666222E-1;1,558015E-5;-1,433774E-5;1,534335E-5;-3,489025E-5;4,391891E-5;-5,144496E-5;9,548946E-5;-5,863108E-5;-8,978282E-7;-8,193495E-5;9,676954E-5;-1,123438E-5;-1,110810E-5;-4,654478E-5;5,588690E-5;-9,832979E-6;4,302486E-5;-5,014237E-6;-1,712178E-5;-6,209887E-5;5,974386E-5;-4,352251E-5;6,274371E-5;-8,710714E-5
7,332844E-1;1,558642E-5;-1,444807E-5;1,536254E-5;-3,485533E-5;4,385037E-5;-5,148806E-5;9,545260E-5;-5,875951E-5;-9,568537E-7;-8,195275E-5;9,683161E-5;-1,118737E-5;-1,113521E-5;-4,658581E-5;5,594671E-5;-9,777821E-6;4,288186E-5;-4,887316E-6;-1,702709E-5;-6,221550E-5;5,984131E-5;-4,360074E-5;6,277277E-5;-8,708916E-5
7,999467E-1;1,563921E-5;-1,452962E-5;1,533888E-5;-3,480785E-5;4,394329E-5;-5,146351E-5;9,544588E-5;-5,875181E-5;-9,732223E-7;-8,196325E-5;9,676140E-5;-1,124971E-5;-1,103708E-5;-4,663156E-5;5,586913E-5;-9,746224E-6;4,284594E-5;-4,800716E-6;-1,687275E-5;-6,212756E-5;5,989044E-5;-4,359358E-5;6,289090E-5;-8,696498E-5
8,666089E-1;1,567025E-5;-1,457970E-5;1,533615E-5;-3,476875E-5;4,381562E-5;-5,151999E-5;9,553092E-5;-5,879852E-5;-9,335906E-7;-8,195041E-5;9,673939E-5;-1,121788E-5;-1,105206E-5;-4,654880E-5;5,585061E-5;-9,748190E-6;4,292906E-5;-4,829191E-6;-1,698157E-5;-6,206053E-5;5,988509E-5;-4,356522E-5;6,289804E-5;-8,687585E-5
9,332711E-1;1,570567E-5;-1,470591E-5;1,536200E-5;-3,485641E-5;4,380342E-5;-5,146726E-5;9,551984E-5;-5,873694E-5;-9,269338E-7;-8,192236E-5;9,658905E-5;-1,116961E-5;-1,105204E-5;-4,640176E-5;5,586873E-5;-9,678385E-6;4,295045E-5;-4,814191E-6;-1,693646E-5;-6,201940E-5;5,990167E-5;-4,363075E-5;6,279016E-5;-8,691250E-5
9,999333E-1;1,575635E-5;-1,473997E-5;1,534492E-5;-3,495160E-5;4,379873E-5;-5,146831E-5;9,551756E-5;-5,862697E-5;-9,587433E-7;-8,186397E-5;9,656409E-5;-1,121385E-5;-1,107338E-5;-4,644660E-5;5,589118E-5;-9,643899E-6;4,298812E-5;-4,791040E-6;-1,685222E-5;-6,213057E-5;6,008070E-5;-4,370762E-5;6,254040E-5;-8,682585E-5
1,066596E0;1,580276E-5;-1,467126E-5;1,541530E-5;-3,496047E-5;4,380166E-5;-5,149233E-5;9,545030E-5;-5,858146E-5;-1,023883E-6;-8,189007E-5;9,648277E-5;-1,110395E-5;-1,129109E-5;-4,645804E-5;5,598494E-5;-9,650318E-6;4,298859E-5;-4,716811E-6;-1,668011E-5;-6,220087E-5;6,014169E-5;-4,355942E-5;6,259526E-5;-8,688045E-5
1,133258E0;1,583950E-5;-1,464564E-5;1,545604E-5;-3,487546E-5;4,378667E-5;-5,145561E-5;9,548292E-5;-5,853067E-5;-1,139480E-6;-8,192399E-5;9,640491E-5;-1,108733E-5;-1,123465E-5;-4,647361E-5;5,615528E-5;-9,589227E-6;4,298536E-5;-4,580477E-6;-1,670542E-5;-6,215900E-5;6,016242E-5;-4,343475E-5;6,266591E-5;-8,688335E-5
1,199920E0;1,587068E-5;-1,470754E-5;1,548582E-5;-3,480757E-5;4,369058E-5;-5,132966E-5;9,546891E-5;-5,850447E-5;-1,091969E-6;-8,200988E-5;9,648312E-5;-1,118286E-5;-1,127925E-5;-4,654063E-5;5,619002E-5;-9,545392E-6;4,296813E-5;-4,594414E-6;-1,662656E-5;-6,212194E-5;6,015041E-5;-4,344832E-5;6,251624E-5;-8,675570E-5
1,266582E0;1,590425E-5;-1,467155E-5;1,552147E-5;-3,494901E-5;4,369782E-5;-5,127788E-5;9,547429E-5;-5,828447E-5;-1,066198E-6;-8,186989E-5;9,648834E-5;-1,124712E-5;-1,153055E-5;-4,645310E-5;5,611391E-5;-9,541903E-6;4,299202E-5;-4,691186E-6;-1,645639E-5;-6,207553E-5;6,018603E-5;-4,350574E-5;6,241534E-5;-8,676382E-5
1,333244E0;1,587300E-5;-1,466468E-5;1,548109E-5;-3,494456E-5;4,375487E-5;-5,113997E-5;9,554642E-5;-5,833840E-5;-1,197868E-6;-8,176344E-5;9,662944E-5;-1,110528E-5;-1,152995E-5;-4,639785E-5;5,612284E-5;-9,563737E-6;4,302564E-5;-4,673107E-6;-1,643213E-5;-6,207441E-5;6,019222E-5;-4,346255E-5;6,242876E-5;-8,679131E-5
1,399907E0;1,577145E-5;-1,466672E-5;1,549565E-5;-3,491659E-5;4,376401E-5;-5,134772E-5;9,560365E-5;-5,837559E-5;-1,418443E-6;-8,173323E-5;9,663161E-5;-1,096515E-5;-1,133643E-5;-4,638965E-5;5,617078E-5;-9,582760E-6;4,281553E-5;-4,654793E-6;-1,645627E-5;-6,211513E-5;5,996141E-5;-4,355146E-5;6,242767E-5;-8,695462E-5
1,466569E0;1,570814E-5;-1,468673E-5;1,548240E-5;-3,480441E-5;4,367621E-5;-5,133633E-5;9,548756E-5;-5,842118E-5;-1,436068E-6;-8,172207E-5;9,665446E-5;-1,096333E-5;-1,132494E-5;-4,604741E-5;5,617626E-5;-9,561736E-6;4,276147E-5;-4,492572E-6;-1,644449E-5;-6,216221E-5;5,990198E-5;-4,355334E-5;6,240376E-5;-8,702318E-5
1,533231E0;1,568653E-5;-1,465699E-5;1,532577E-5;-3,496036E-5;4,348432E-5;-5,133390E-5;9,559580E-5;-5,835925E-5;-1,382157E-6;-8,174972E-5;9,665223E-5;-1,104982E-5;-1,123493E-5;-4,590367E-5;5,616203E-5;-9,571095E-6;4,272678E-5;-4,390490E-6;-1,638815E-5;-6,210310E-5;5,997977E-5;-4,342702E-5;6,236408E-5;-8,706966E-5
1,599893E0;1,559729E-5;-1,449013E-5;1,512053E-5;-3,485668E-5;4,350957E-5;-5,134199E-5;9,578918E-5;-5,831154E-5;-1,446504E-6;-8,179343E-5;9,663601E-5;-1,119539E-5;-1,120832E-5;-4,588315E-5;5,615831E-5;-9,570772E-6;4,283705E-5;-4,375000E-6;-1,638171E-5;-6,198731E-5;6,010598E-5;-4,339943E-5;6,237562E-5;-8,702589E-5
1,666556E0;1,564212E-5;-1,452813E-5;1,501344E-5;-3,473259E-5;4,340341E-5;-5,136577E-5;9,592436E-5;-5,825530E-5;-1,433215E-6;-8,178106E-5;9,664362E-5;-1,104671E-5;-1,122468E-5;-4,579177E-5;5,619229E-5;-9,621875E-6;4,295503E-5;-4,336123E-6;-1,624444E-5;-6,206216E-5;6,018655E-5;-4,341300E-5;6,235557E-5;-8,701060E-5
1,733218E0;1,545443E-5;-1,462380E-5;1,489336E-5;-3,465168E-5;4,326426E-5;-5,124421E-5;9,607949E-5;-5,810578E-5;-1,395331E-6;-8,179848E-5;9,670422E-5;-1,105033E-5;-1,103415E-5;-4,582721E-5;5,624921E-5;-9,724491E-6;4,291390E-5;-4,468601E-6;-1,639664E-5;-6,224714E-5;6,023903E-5;-4,335803E-5;6,236202E-5;-8,699326E-5
1,799880E0;1,539719E-5;-1,464026E-5;1,484286E-5;-3,457990E-5;4,314591E-5;-5,102282E-5;9,616198E-5;-5,805827E-5;-1,386245E-6;-8,183930E-5;9,664438E-5;-1,107899E-5;-1,096194E-5;-4,596464E-5;5,623868E-5;-9,619801E-6;4,288466E-5;-4,330356E-6;-1,637843E-5;-6,221885E-5;6,021088E-5;-4,333588E-5;6,232825E-5;-8,698239E-5
1,866542E0;1,540213E-5;-1,470088E-5;1,485991E-5;-3,462461E-5;4,287895E-5;-5,091803E-5;9,622323E-5;-5,800995E-5;-1,413963E-6;-8,177111E-5;9,650992E-5;-1,093614E-5;-1,087383E-5;-4,608840E-5;5,628112E-5;-9,555300E-6;4,288474E-5;-4,330295E-6;-1,651743E-5;-6,209999E-5;6,017729E-5;-4,337264E-5;6,237605E-5;-8,690422E-5
1,933204E0;1,531520E-5;-1,455517E-5;1,491033E-5;-3,471289E-5;4,276973E-5;-5,098475E-5;9,629342E-5;-5,798617E-5;-1,548863E-6;-8,182281E-5;9,671300E-5;-1,079978E-5;-1,097367E-5;-4,616625E-5;5,627062E-5;-9,583904E-6;4,288606E-5;-4,233966E-6;-1,637988E-5;-6,213448E-5;6,016971E-5;-4,343828E-5;6,237907E-5;-8,684329E-5
1,999867E0;1,529885E-5;-1,457682E-5;1,484082E-5;-3,468582E-5;4,277709E-5;-5,105065E-5;9,623439E-5;-5,797556E-5;-1,647402E-6;-8,172474E-5;9,665399E-5;-1,076634E-5;-1,086166E-5;-4,619220E-5;5,625012E-5;-9,485689E-6;4,298991E-5;-4,324751E-6;-1,636855E-5;-6,220566E-5;6,012063E-5;-4,350646E-5;6,239615E-5;-8,689693E-5
2,066529E0;1,527064E-5;-1,460926E-5;1,482489E-5;-3,456946E-5;4,284031E-5;-5,099132E-5;9,609206E-5;-5,783524E-5;-1,544790E-6;-8,169801E-5;9,667499E-5;-1,082861E-5;-1,081586E-5;-4,617788E-5;5,616221E-5;-9,493732E-6;4,300547E-5;-4,232843E-6;-1,639418E-5;-6,220976E-5;6,028096E-5;-4,345319E-5;6,235495E-5;-8,689840E-5
2,133191E0;1,535840E-5;-1,481409E-5;1,483377E-5;-3,466787E-5;4,282298E-5;-5,095050E-5;9,602888E-5;-5,800106E-5;-1,577176E-6;-8,169159E-5;9,647796E-5;-1,066143E-5;-1,075506E-5;-4,618815E-5;5,614365E-5;-9,470458E-6;4,304046E-5;-4,267212E-6;-1,636327E-5;-6,225016E-5;6,037574E-5;-4,355325E-5;6,233582E-5;-8,684037E-5
2,199853E0;1,539518E-5;-1,485824E-5;1,480713E-5;-3,461496E-5;4,266661E-5;-5,100221E-5;9,600723E-5;-5,799714E-5;-1,654288E-6;-8,160329E-5;9,648664E-5;-1,067061E-5;-1,073833E-5;-4,608353E-5;5,628402E-5;-9,186994E-6;4,299710E-5;-4,219577E-6;-1,619499E-5;-6,219751E-5;6,046962E-5;-4,371353E-5;6,240541E-5;-8,692045E-5
2,266516E0;1,532736E-5;-1,486667E-5;1,475214E-5;-3,461603E-5;4,277810E-5;-5,098377E-5;9,589191E-5;-5,795012E-5;-1,580950E-6;-8,153750E-5;9,654172E-5;-1,068859E-5;-1,073717E-5;-4,601751E-5;5,633024E-5;-9,211780E-6;4,300068E-5;-4,288131E-6;-1,620066E-5;-6,221463E-5;6,051833E-5;-4,358080E-5;6,241650E-5;-8,688461E-5
2,333178E0;1,528883E-5;-1,485414E-5;1,465188E-5;-3,462192E-5;4,283007E-5;-5,102259E-5;9,607923E-5;-5,789182E-5;-1,575544E-6;-8,153323E-5;9,653229E-5;-1,081215E-5;-1,079535E-5;-4,586822E-5;5,630836E-5;-9,230142E-6;4,310241E-5;-4,378507E-6;-1,621716E-5;-6,224831E-5;6,046261E-5;-4,351872E-5;6,235557E-5;-8,687172E-5
2,399840E0;1,524517E-5;-1,485116E-5;1,469024E-5;-3,466711E-5;4,284715E-5;-5,101603E-5;9,618725E-5;-5,781132E-5;-1,582531E-6;-8,162923E-5;9,648646E-5;-1,094177E-5;-1,080391E-5;-4,586205E-5;5,644563E-5;-9,224713E-6;4,312630E-5;-4,335148E-6;-1,618881E-5;-6,221578E-5;6,050536E-5;-4,350389E-5;6,236090E-5;-8,677752E-5
2,466502E0;1,515995E-5;-1,490822E-5;1,457252E-5;-3,457205E-5;4,309166E-5;-5,109626E-5;9,622521E-5;-5,772566E-5;-1,561290E-6;-8,167486E-5;9,627831E-5;-1,085284E-5;-1,081942E-5;-4,583696E-5;5,656392E-5;-9,105314E-6;4,308833E-5;-4,255890E-6;-1,622163E-5;-6,228137E-5;6,036740E-5;-4,347583E-5;6,250758E-5;-8,676575E-5
2,533164E0;1,512469E-5;-1,493255E-5;1,450565E-5;-3,451285E-5;4,326139E-5;-5,106704E-5;9,615290E-5;-5,773996E-5;-1,538322E-6;-8,159332E-5;9,631635E-5;-1,086450E-5;-1,086907E-5;-4,572027E-5;5,662353E-5;-9,054581E-6;4,309368E-5;-4,402263E-6;-1,615217E-5;-6,227833E-5;6,038715E-5;-4,344695E-5;6,261314E-5;-8,672482E-5
2,599827E0;1,500931E-5;-1,499765E-5;1,430272E-5;-3,443746E-5;4,325812E-5;-5,107765E-5;9,607029E-5;-5,775926E-5;-1,458652E-6;-8,173875E-5;9,631116E-5;-1,094682E-5;-1,095030E-5;-4,554247E-5;5,668646E-5;-9,051997E-6;4,306421E-5;-4,606682E-6;-1,621506E-5;-6,225334E-5;6,039426E-5;-4,351781E-5;6,249365E-5;-8,694048E-5
2,666489E0;1,502480E-5;-1,503791E-5;1,432338E-5;-3,428393E-5;4,323320E-5;-5,098462E-5;9,594813E-5;-5,779566E-5;-1,402702E-6;-8,186090E-5;9,619514E-5;-1,103757E-5;-1,101817E-5;-4,552170E-5;5,685405E-5;-9,001027E-6;4,311582E-5;-4,647214E-6;-1,634422E-5;-6,204734E-5;6,036271E-5;-4,339010E-5;6,227033E-5;-8,711418E-5
2,733151E0;1,510263E-5;-1,497986E-5;1,433787E-5;-3,419830E-5;4,304739E-5;-5,079496E-5;9,596328E-5;-5,781882E-5;-1,612451E-6;-8,184892E-5;9,611572E-5;-1,100450E-5;-1,075716E-5;-4,552443E-5;5,689493E-5;-8,887763E-6;4,306870E-5;-4,628729E-6;-1,636373E-5;-6,196056E-5;6,030090E-5;-4,358099E-5;6,229982E-5;-8,709055E-5
2,799813E0;1,518125E-5;-1,505574E-5;1,430598E-5;-3,421949E-5;4,315371E-5;-5,079059E-5;9,592332E-5;-5,794659E-5;-1,826400E-6;-8,192720E-5;9,610036E-5;-1,081047E-5;-1,070532E-5;-4,555075E-5;5,682949E-5;-8,753255E-6;4,313545E-5;-4,611505E-6;-1,641708E-5;-6,169824E-5;6,019470E-5;-4,371046E-5;6,233786E-5;-8,710962E-5
2,866476E0;1,518065E-5;-1,503969E-5;1,440540E-5;-3,415538E-5;4,325512E-5;-5,072353E-5;9,598854E-5;-5,798233E-5;-1,811676E-6;-8,201783E-5;9,605958E-5;-1,071690E-5;-1,074572E-5;-4,535044E-5;5,686890E-5;-8,772042E-6;4,323441E-5;-4,563966E-6;-1,653075E-5;-6,170442E-5;6,029013E-5;-4,378206E-5;6,224580E-5;-8,726706E-5
2,933138E0;1,520119E-5;-1,503563E-5;1,422929E-5;-3,407602E-5;4,335902E-5;-5,080866E-5;9,593474E-5;-5,806063E-5;-1,869397E-6;-8,192856E-5;9,594492E-5;-1,053846E-5;-1,072227E-5;-4,547039E-5;5,683658E-5;-8,789846E-6;4,318377E-5;-4,601315E-6;-1,651745E-5;-6,167813E-5;6,049906E-5;-4,380075E-5;6,224034E-5;-8,733774E-5
2,999800E0;1,515132E-5;-1,501712E-5;1,422749E-5;-3,396943E-5;4,348643E-5;-5,074106E-5;9,588849E-5;-5,807553E-5;-1,959478E-6;-8,193493E-5;9,595053E-5;-1,048239E-5;-1,072467E-5;-4,549589E-5;5,692242E-5;-8,578955E-6;4,315330E-5;-4,636959E-6;-1,657849E-5;-6,170345E-5;6,049918E-5;-4,370123E-5;6,225223E-5;-8,733657E-5
3,066462E0;1,516883E-5;-1,498409E-5;1,402787E-5;-3,388440E-5;4,357814E-5;-5,079707E-5;9,575486E-5;-5,799293E-5;-1,954529E-6;-8,198841E-5;9,594766E-5;-1,071057E-5;-1,065160E-5;-4,570669E-5;5,697308E-5;-8,279846E-6;4,314583E-5;-4,621111E-6;-1,663136E-5;-6,186065E-5;6,040166E-5;-4,359221E-5;6,235167E-5;-8,731935E-5
3,133124E0;1,508570E-5;-1,493370E-5;1,395832E-5;-3,403032E-5;4,362129E-5;-5,070833E-5;9,570653E-5;-5,807382E-5;-1,843800E-6;-8,195023E-5;9,603364E-5;-1,071870E-5;-1,062328E-5;-4,576915E-5;5,694705E-5;-8,159884E-6;4,303449E-5;-4,609603E-6;-1,655670E-5;-6,178123E-5;6,020644E-5;-4,362259E-5;6,246512E-5;-8,737741E-5
3,199787E0;1,509322E-5;-1,493453E-5;1,390991E-5;-3,411422E-5;4,345462E-5;-5,075445E-5;9,557127E-5;-5,802702E-5;-1,809463E-6;-8,194177E-5;9,611320E-5;-1,077239E-5;-1,059072E-5;-4,565633E-5;5,698961E-5;-8,099229E-6;4,282668E-5;-4,568767E-6;-1,650288E-5;-6,171145E-5;6,023124E-5;-4,387973E-5;6,251531E-5;-8,735149E-5
3,266449E0;1,506396E-5;-1,508548E-5;1,389137E-5;-3,433941E-5;4,355328E-5;-5,060815E-5;9,554766E-5;-5,794331E-5;-1,824070E-6;-8,196971E-5;9,610290E-5;-1,076621E-5;-1,058883E-5;-4,566934E-5;5,703213E-5;-8,125724E-6;4,274211E-5;-4,564665E-6;-1,654576E-5;-6,169013E-5;6,037346E-5;-4,404784E-5;6,246556E-5;-8,724762E-5
3,333111E0;1,492582E-5;-1,530016E-5;1,372979E-5;-3,433496E-5;4,337640E-5;-5,045643E-5;9,537850E-5;-5,775228E-5;-1,836533E-6;-8,200005E-5;9,625288E-5;-1,081291E-5;-1,050273E-5;-4,577418E-5;5,705813E-5;-8,163841E-6;4,282722E-5;-4,372556E-6;-1,633480E-5;-6,189537E-5;6,034592E-5;-4,393943E-5;6,236814E-5;-8,716681E-5
3,399773E0;1,504414E-5;-1,515157E-5;1,378163E-5;-3,428745E-5;4,346601E-5;-5,038739E-5;9,537633E-5;-5,791472E-5;-1,878853E-6;-8,203148E-5;9,617413E-5;-1,089223E-5;-1,034212E-5;-4,586949E-5;5,713132E-5;-8,030942E-6;4,276714E-5;-4,286843E-6;-1,630372E-5;-6,189275E-5;6,041625E-5;-4,390094E-5;6,229310E-5;-8,720801E-5
3,466436E0;1,509954E-5;-1,504158E-5;1,382270E-5;-3,440032E-5;4,336425E-5;-5,042069E-5;9,539744E-5;-5,789444E-5;-1,895636E-6;-8,195621E-5;9,615960E-5;-1,093606E-5;-1,027748E-5;-4,594164E-5;5,716218E-5;-8,128979E-6;4,281691E-5;-4,293816E-6;-1,628390E-5;-6,194653E-5;6,029058E-5;-4,390023E-5;6,223870E-5;-8,729238E-5
3,533098E0;1,527943E-5;-1,504699E-5;1,378286E-5;-3,442712E-5;4,341312E-5;-5,037390E-5;9,524494E-5;-5,791818E-5;-1,862104E-6;-8,185209E-5;9,622289E-5;-1,097135E-5;-1,016670E-5;-4,603567E-5;5,711856E-5;-8,070028E-6;4,284527E-5;-4,223284E-6;-1,608567E-5;-6,214674E-5;6,026837E-5;-4,403650E-5;6,217570E-5;-8,729210E-5
3,599760E0;1,529143E-5;-1,505351E-5;1,374955E-5;-3,448442E-5;4,344696E-5;-5,033209E-5;9,530484E-5;-5,784320E-5;-1,827833E-6;-8,178066E-5;9,627393E-5;-1,100007E-5;-1,010709E-5;-4,609769E-5;5,705403E-5;-8,033501E-6;4,284182E-5;-4,264664E-6;-1,605796E-5;-6,215283E-5;6,020328E-5;-4,400735E-5;6,206595E-5;-8,723667E-5
3,666422E0;1,526876E-5;-1,505137E-5;1,377268E-5;-3,445417E-5;4,365050E-5;-5,024687E-5;9,523713E-5;-5,777290E-5;-1,754431E-6;-8,166490E-5;9,629799E-5;-1,097232E-5;-1,004088E-5;-4,623680E-5;5,706506E-5;-8,109262E-6;4,285938E-5;-4,299929E-6;-1,607684E-5;-6,207123E-5;6,023806E-5;-4,403530E-5;6,204213E-5;-8,716091E-5
3,733084E0;1,526320E-5;-1,505020E-5;1,391869E-5;-3,438474E-5;4,365428E-5;-5,005678E-5;9,525207E-5;-5,786851E-5;-1,707794E-6;-8,162451E-5;9,633634E-5;-1,089810E-5;-9,888410E-6;-4,617254E-5;5,711608E-5;-7,993353E-6;4,289948E-5;-4,350389E-6;-1,608384E-5;-6,188572E-5;6,025118E-5;-4,407006E-5;6,215369E-5;-8,716255E-5
3,799747E0;1,530212E-5;-1,502863E-5;1,397491E-5;-3,440401E-5;4,346037E-5;-4,997355E-5;9,533891E-5;-5,787733E-5;-1,740607E-6;-8,163580E-5;9,633103E-5;-1,081978E-5;-9,807950E-6;-4,617327E-5;5,732089E-5;-7,975418E-6;4,291592E-5;-4,256567E-6;-1,604177E-5;-6,194790E-5;6,006711E-5;-4,400392E-5;6,221283E-5;-8,705816E-5
3,866409E0;1,520698E-5;-1,511336E-5;1,393913E-5;-3,432492E-5;4,350678E-5;-4,996006E-5;9,555024E-5;-5,770639E-5;-1,816347E-6;-8,171567E-5;9,627237E-5;-1,082031E-5;-9,731030E-6;-4,619091E-5;5,731505E-5;-7,938635E-6;4,292459E-5;-4,176005E-6;-1,588713E-5;-6,197257E-5;5,995415E-5;-4,403726E-5;6,223878E-5;-8,698969E-5
3,933071E0;1,512774E-5;-1,502631E-5;1,381259E-5;-3,444862E-5;4,346768E-5;-4,996477E-5;9,550271E-5;-5,775866E-5;-1,757574E-6;-8,174626E-5;9,632355E-5;-1,084049E-5;-9,788293E-6;-4,621470E-5;5,731809E-5;-8,150919E-6;4,286803E-5;-4,184367E-6;-1,578212E-5;-6,189449E-5;5,989702E-5;-4,406801E-5;6,230580E-5;-8,697047E-5
3,999733E0;1,510019E-5;-1,504714E-5;1,374232E-5;-3,444770E-5;4,357408E-5;-4,996417E-5;9,553924E-5;-5,777569E-5;-1,759421E-6;-8,173530E-5;9,627083E-5;-1,084461E-5;-9,872391E-6;-4,616714E-5;5,738119E-5;-8,142208E-6;4,286753E-5;-3,995435E-6;-1,557537E-5;-6,193750E-5;5,985198E-5;-4,400420E-5;6,242130E-5;-8,693899E-5
4,066396E0;1,504667E-5;-1,497428E-5;1,368120E-5;-3,446172E-5;4,365472E-5;-4,984920E-5;9,563872E-5;-5,764196E-5;-1,812635E-6;-8,174488E-5;9,622176E-5;-1,081575E-5;-9,903183E-6;-4,620013E-5;5,733832E-5;-8,015907E-6;4,282847E-5;-3,960825E-6;-1,558859E-5;-6,193948E-5;5,987593E-5;-4,400362E-5;6,254564E-5;-8,689468E-5
4,133058E0;1,505980E-5;-1,503368E-5;1,367266E-5;-3,443110E-5;4,376996E-5;-4,969568E-5;9,544068E-5;-5,777026E-5;-1,796397E-6;-8,179783E-5;9,615441E-5;-1,076544E-5;-9,856504E-6;-4,625392E-5;5,720430E-5;-7,808591E-6;4,290287E-5;-3,859630E-6;-1,562186E-5;-6,181693E-5;5,983438E-5;-4,418093E-5;6,253308E-5;-8,697732E-5
4,199720E0;1,506702E-5;-1,496132E-5;1,359189E-5;-3,435501E-5;4,377891E-5;-4,966051E-5;9,534530E-5;-5,777324E-5;-1,769880E-6;-8,177402E-5;9,623225E-5;-1,072391E-5;-9,862277E-6;-4,613962E-5;5,715085E-5;-7,997454E-6;4,295858E-5;-3,818709E-6;-1,558694E-5;-6,153611E-5;5,975293E-5;-4,409767E-5;6,244441E-5;-8,689705E-5
