#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;masa F;;masa G;;masa H;;masa I;;masa J;;masa K;;masa L;;masa M;;masa N;;masa O;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
6,666222E-1;1,092272E-4;4,002342E-5;9,238424E-5;7,792735E-5;3,391265E-5;5,487187E-5;4,702921E-5;9,465201E-5;6,575856E-5;3,097353E-5;6,470322E-5;8,129192E-5;3,569163E-5;8,834174E-5;5,362022E-5;5,777234E-5;8,556862E-5;4,748410E-5;4,223698E-5;1,599252E-5;1,188065E-4;1,016937E-4;1,289813E-4;1,822657E-5;6,672177E-6;1,040898E-4;1,215695E-4;6,931807E-5;7,005992E-5;1,059294E-4
7,332844E-1;1,091075E-4;3,997393E-5;9,226321E-5;7,791595E-5;3,386152E-5;5,492831E-5;4,704767E-5;9,466474E-5;6,578688E-5;3,102308E-5;6,481333E-5;8,138724E-5;3,580307E-5;8,814914E-5;5,372010E-5;5,780087E-5;8,549811E-5;4,749503E-5;4,244146E-5;1,595119E-5;1,187564E-4;1,017042E-4;1,289176E-4;1,818556E-5;6,601594E-6;1,042051E-4;1,215616E-4;6,923681E-5;7,002700E-5;1,059315E-4
7,999467E-1;1,090702E-4;3,986703E-5;9,219991E-5;7,792800E-5;3,394960E-5;5,513462E-5;4,706390E-5;9,468046E-5;6,572452E-5;3,113878E-5;6,494063E-5;8,141067E-5;3,572669E-5;8,807172E-5;5,371467E-5;5,769478E-5;8,548786E-5;4,748408E-5;4,261499E-5;1,612943E-5;1,187603E-4;1,017240E-4;1,290309E-4;1,828014E-5;6,518496E-6;1,040831E-4;1,216072E-4;6,913400E-5;6,992973E-5;1,059907E-4
8,666089E-1;1,092654E-4;3,978565E-5;9,226526E-5;7,796083E-5;3,382663E-5;5,526557E-5;4,712877E-5;9,469666E-5;6,578238E-5;3,120718E-5;6,499873E-5;8,134310E-5;3,562010E-5;8,811427E-5;5,372505E-5;5,768513E-5;8,547759E-5;4,738333E-5;4,242016E-5;1,597238E-5;1,187991E-4;1,016469E-4;1,290860E-4;1,829234E-5;6,458237E-6;1,041804E-4;1,215940E-4;6,921006E-5;6,976648E-5;1,059523E-4
9,332711E-1;1,095685E-4;3,987681E-5;9,245657E-5;7,797710E-5;3,381499E-5;5,514556E-5;4,721695E-5;9,467797E-5;6,573269E-5;3,105418E-5;6,497877E-5;8,127644E-5;3,548273E-5;8,817054E-5;5,372984E-5;5,771673E-5;8,550806E-5;4,740409E-5;4,226665E-5;1,593991E-5;1,188783E-4;1,016232E-4;1,289322E-4;1,824589E-5;6,232515E-6;1,040190E-4;1,216853E-4;6,921960E-5;6,978617E-5;1,058321E-4
9,999333E-1;1,095575E-4;3,991617E-5;9,251342E-5;7,794840E-5;3,377751E-5;5,520299E-5;4,722239E-5;9,463572E-5;6,554892E-5;3,098049E-5;6,489676E-5;8,123991E-5;3,542530E-5;8,822259E-5;5,363050E-5;5,764621E-5;8,538287E-5;4,741930E-5;4,222046E-5;1,598119E-5;1,189272E-4;1,015728E-4;1,288135E-4;1,833533E-5;6,066709E-6;1,039162E-4;1,216850E-4;6,927286E-5;6,963297E-5;1,059064E-4
1,066596E0;1,095222E-4;3,984757E-5;9,251056E-5;7,779046E-5;3,373887E-5;5,509304E-5;4,726673E-5;9,467420E-5;6,555263E-5;3,110806E-5;6,482706E-5;8,123620E-5;3,545561E-5;8,828371E-5;5,367543E-5;5,759792E-5;8,519856E-5;4,755475E-5;4,224604E-5;1,593045E-5;1,189226E-4;1,016087E-4;1,287488E-4;1,832010E-5;6,108949E-6;1,039000E-4;1,215123E-4;6,933197E-5;6,973168E-5;1,059882E-4
1,133258E0;1,094131E-4;3,987788E-5;9,237326E-5;7,780351E-5;3,373410E-5;5,512153E-5;4,720146E-5;9,472969E-5;6,565444E-5;3,113162E-5;6,458611E-5;8,135209E-5;3,542437E-5;8,818134E-5;5,353717E-5;5,754813E-5;8,504578E-5;4,751969E-5;4,235067E-5;1,573111E-5;1,188932E-4;1,016015E-4;1,288346E-4;1,822505E-5;6,018486E-6;1,038476E-4;1,213861E-4;6,936419E-5;6,976794E-5;1,059268E-4
1,199920E0;1,093367E-4;3,998138E-5;9,219508E-5;7,780721E-5;3,384266E-5;5,508300E-5;4,723964E-5;9,477552E-5;6,569759E-5;3,093604E-5;6,446242E-5;8,119203E-5;3,542008E-5;8,797697E-5;5,350921E-5;5,749849E-5;8,518167E-5;4,745372E-5;4,214443E-5;1,567138E-5;1,188346E-4;1,016112E-4;1,289324E-4;1,829662E-5;6,125252E-6;1,036827E-4;1,213183E-4;6,973572E-5;6,983515E-5;1,059244E-4
1,266582E0;1,093215E-4;4,008355E-5;9,205152E-5;7,791182E-5;3,393256E-5;5,510517E-5;4,723392E-5;9,479049E-5;6,574167E-5;3,079039E-5;6,452893E-5;8,110946E-5;3,555670E-5;8,785624E-5;5,349303E-5;5,755055E-5;8,521750E-5;4,727924E-5;4,192177E-5;1,587347E-5;1,188245E-4;1,016848E-4;1,290441E-4;1,833709E-5;6,283362E-6;1,036040E-4;1,213131E-4;6,987949E-5;6,988369E-5;1,057266E-4
1,333244E0;1,091764E-4;4,014173E-5;9,196634E-5;7,776380E-5;3,388529E-5;5,515481E-5;4,709729E-5;9,475568E-5;6,568511E-5;3,093900E-5;6,449321E-5;8,112276E-5;3,555180E-5;8,771652E-5;5,349481E-5;5,763096E-5;8,518863E-5;4,728472E-5;4,186462E-5;1,604701E-5;1,188935E-4;1,016797E-4;1,289826E-4;1,837754E-5;6,422689E-6;1,036536E-4;1,213313E-4;6,990691E-5;6,973551E-5;1,055685E-4
1,399907E0;1,092492E-4;4,023988E-5;9,197647E-5;7,754974E-5;3,383316E-5;5,525926E-5;4,711280E-5;9,479347E-5;6,576971E-5;3,087256E-5;6,445154E-5;8,104820E-5;3,540294E-5;8,772141E-5;5,341616E-5;5,759196E-5;8,510535E-5;4,733633E-5;4,181100E-5;1,600350E-5;1,188771E-4;1,016594E-4;1,290304E-4;1,852038E-5;6,355107E-6;1,036556E-4;1,214018E-4;6,991258E-5;6,977491E-5;1,054782E-4
1,466569E0;1,094328E-4;4,033289E-5;9,202175E-5;7,757409E-5;3,378504E-5;5,533577E-5;4,704828E-5;9,478830E-5;6,584644E-5;3,081000E-5;6,440850E-5;8,111740E-5;3,536827E-5;8,759873E-5;5,341036E-5;5,743260E-5;8,506027E-5;4,742100E-5;4,191016E-5;1,597805E-5;1,189282E-4;1,016239E-4;1,290008E-4;1,840569E-5;6,169270E-6;1,037466E-4;1,213710E-4;6,988769E-5;6,976604E-5;1,053583E-4
1,533231E0;1,095363E-4;4,052859E-5;9,201300E-5;7,760329E-5;3,381476E-5;5,542552E-5;4,710591E-5;9,475505E-5;6,589121E-5;3,084974E-5;6,430062E-5;8,116856E-5;3,542401E-5;8,760083E-5;5,346799E-5;5,749220E-5;8,508355E-5;4,744634E-5;4,178910E-5;1,611106E-5;1,189390E-4;1,015874E-4;1,288768E-4;1,842205E-5;5,967455E-6;1,038120E-4;1,210948E-4;6,997333E-5;6,963369E-5;1,051999E-4
1,599893E0;1,096524E-4;4,025229E-5;9,192224E-5;7,756793E-5;3,393432E-5;5,555000E-5;4,718590E-5;9,476826E-5;6,584455E-5;3,083186E-5;6,434640E-5;8,123209E-5;3,534691E-5;8,763833E-5;5,340932E-5;5,751893E-5;8,516450E-5;4,744722E-5;4,184314E-5;1,603935E-5;1,189027E-4;1,016419E-4;1,290275E-4;1,828849E-5;6,068893E-6;1,037336E-4;1,209557E-4;7,004141E-5;6,962257E-5;1,051830E-4
1,666556E0;1,096826E-4;4,017311E-5;9,181205E-5;7,754827E-5;3,389543E-5;5,557554E-5;4,729248E-5;9,463978E-5;6,590264E-5;3,099558E-5;6,433324E-5;8,137943E-5;3,525173E-5;8,777587E-5;5,336447E-5;5,747898E-5;8,525137E-5;4,756460E-5;4,171600E-5;1,595980E-5;1,189176E-4;1,016346E-4;1,289472E-4;1,821862E-5;6,003983E-6;1,038191E-4;1,209797E-4;6,997444E-5;6,958554E-5;1,051808E-4
1,733218E0;1,097376E-4;4,026687E-5;9,179129E-5;7,750452E-5;3,393929E-5;5,555110E-5;4,727855E-5;9,462476E-5;6,595437E-5;3,106553E-5;6,418438E-5;8,130405E-5;3,507557E-5;8,785816E-5;5,334680E-5;5,735922E-5;8,534879E-5;4,745758E-5;4,181156E-5;1,594081E-5;1,188874E-4;1,015825E-4;1,289021E-4;1,834631E-5;5,979685E-6;1,036854E-4;1,209414E-4;6,982415E-5;6,958448E-5;1,051911E-4
1,799880E0;1,095917E-4;4,033617E-5;9,161403E-5;7,760698E-5;3,410718E-5;5,548590E-5;4,712124E-5;9,462352E-5;6,589173E-5;3,101217E-5;6,413566E-5;8,121005E-5;3,502846E-5;8,770266E-5;5,340242E-5;5,738198E-5;8,548765E-5;4,743866E-5;4,166758E-5;1,584205E-5;1,188943E-4;1,015793E-4;1,290784E-4;1,840213E-5;5,877376E-6;1,036650E-4;1,209483E-4;6,976598E-5;6,965907E-5;1,052067E-4
1,866542E0;1,096232E-4;4,024206E-5;9,166987E-5;7,757075E-5;3,410670E-5;5,547931E-5;4,715281E-5;9,462759E-5;6,594875E-5;3,101774E-5;6,408167E-5;8,108678E-5;3,505445E-5;8,780157E-5;5,354567E-5;5,747769E-5;8,547691E-5;4,735780E-5;4,167190E-5;1,590973E-5;1,188725E-4;1,016096E-4;1,290458E-4;1,841227E-5;5,836664E-6;1,034563E-4;1,209381E-4;6,974991E-5;6,968627E-5;1,051129E-4
1,933204E0;1,095858E-4;4,021304E-5;9,159257E-5;7,760798E-5;3,395271E-5;5,549165E-5;4,727838E-5;9,473044E-5;6,591451E-5;3,107787E-5;6,419173E-5;8,102425E-5;3,501145E-5;8,786340E-5;5,357462E-5;5,753992E-5;8,539680E-5;4,743443E-5;4,170984E-5;1,582411E-5;1,189125E-4;1,016148E-4;1,289630E-4;1,836042E-5;5,693062E-6;1,034220E-4;1,210209E-4;6,980505E-5;6,986438E-5;1,052967E-4
1,999867E0;1,096846E-4;4,022280E-5;9,157281E-5;7,778557E-5;3,389443E-5;5,557272E-5;4,732939E-5;9,491916E-5;6,598839E-5;3,105971E-5;6,420002E-5;8,104322E-5;3,510421E-5;8,788171E-5;5,356709E-5;5,763879E-5;8,535956E-5;4,741283E-5;4,171518E-5;1,577940E-5;1,188458E-4;1,015985E-4;1,290489E-4;1,823237E-5;5,618356E-6;1,033321E-4;1,210334E-4;6,978976E-5;6,997678E-5;1,053768E-4
2,066529E0;1,097115E-4;4,017782E-5;9,150205E-5;7,790854E-5;3,378689E-5;5,562415E-5;4,734019E-5;9,493017E-5;6,595061E-5;3,102722E-5;6,415026E-5;8,115541E-5;3,519176E-5;8,791106E-5;5,364816E-5;5,770667E-5;8,534442E-5;4,750020E-5;4,158586E-5;1,584596E-5;1,186999E-4;1,016432E-4;1,289405E-4;1,821794E-5;5,577060E-6;1,030988E-4;1,211585E-4;6,986403E-5;6,992619E-5;1,053478E-4
2,133191E0;1,097125E-4;4,005460E-5;9,164569E-5;7,798908E-5;3,389408E-5;5,560229E-5;4,728469E-5;9,500133E-5;6,599682E-5;3,107748E-5;6,411850E-5;8,120767E-5;3,510142E-5;8,810578E-5;5,380072E-5;5,766201E-5;8,534263E-5;4,751527E-5;4,145637E-5;1,587999E-5;1,187696E-4;1,016908E-4;1,289161E-4;1,824208E-5;5,660434E-6;1,028746E-4;1,212747E-4;6,990981E-5;6,985669E-5;1,052597E-4
2,199853E0;1,098456E-4;4,018880E-5;9,162544E-5;7,797029E-5;3,399713E-5;5,560304E-5;4,712858E-5;9,500960E-5;6,606443E-5;3,104708E-5;6,410282E-5;8,111951E-5;3,500192E-5;8,830772E-5;5,392953E-5;5,759549E-5;8,531002E-5;4,759522E-5;4,138466E-5;1,582592E-5;1,188123E-4;1,017750E-4;1,287896E-4;1,813449E-5;5,808568E-6;1,027491E-4;1,213234E-4;6,981690E-5;6,984254E-5;1,051376E-4
2,266516E0;1,096943E-4;4,012210E-5;9,166664E-5;7,803256E-5;3,398966E-5;5,563284E-5;4,709872E-5;9,496808E-5;6,607336E-5;3,111642E-5;6,407228E-5;8,107743E-5;3,488660E-5;8,840995E-5;5,405162E-5;5,758345E-5;8,524612E-5;4,750742E-5;4,125951E-5;1,603538E-5;1,188787E-4;1,017334E-4;1,286582E-4;1,806684E-5;5,798507E-6;1,027538E-4;1,211671E-4;6,990669E-5;6,970644E-5;1,052568E-4
2,333178E0;1,097369E-4;4,010454E-5;9,157432E-5;7,791341E-5;3,398141E-5;5,562814E-5;4,716165E-5;9,496003E-5;6,603636E-5;3,113300E-5;6,406598E-5;8,103946E-5;3,492542E-5;8,837662E-5;5,394021E-5;5,757159E-5;8,530116E-5;4,742454E-5;4,114711E-5;1,610733E-5;1,189042E-4;1,016931E-4;1,285600E-4;1,808159E-5;5,779999E-6;1,027296E-4;1,211682E-4;7,021427E-5;6,958922E-5;1,053865E-4
2,399840E0;1,097013E-4;4,005689E-5;9,166196E-5;7,806612E-5;3,405163E-5;5,567311E-5;4,713542E-5;9,487129E-5;6,609248E-5;3,119058E-5;6,408925E-5;8,104439E-5;3,521327E-5;8,833800E-5;5,379557E-5;5,753690E-5;8,534600E-5;4,728309E-5;4,119351E-5;1,614797E-5;1,189190E-4;1,016944E-4;1,285467E-4;1,813824E-5;5,841166E-6;1,027397E-4;1,211909E-4;7,021780E-5;6,959646E-5;1,054803E-4
2,466502E0;1,097088E-4;3,991894E-5;9,156264E-5;7,795868E-5;3,397234E-5;5,581027E-5;4,712195E-5;9,488270E-5;6,615012E-5;3,125309E-5;6,409745E-5;8,102513E-5;3,537007E-5;8,830537E-5;5,379633E-5;5,751390E-5;8,534207E-5;4,738516E-5;4,127374E-5;1,613299E-5;1,189008E-4;1,017397E-4;1,285052E-4;1,816915E-5;5,785478E-6;1,027051E-4;1,212586E-4;6,992461E-5;6,962735E-5;1,055241E-4
2,533164E0;1,096539E-4;3,987917E-5;9,152086E-5;7,784198E-5;3,380921E-5;5,583037E-5;4,698327E-5;9,494918E-5;6,627153E-5;3,140080E-5;6,404475E-5;8,088415E-5;3,537299E-5;8,823740E-5;5,378390E-5;5,756404E-5;8,546749E-5;4,741283E-5;4,132748E-5;1,616792E-5;1,188681E-4;1,017568E-4;1,286195E-4;1,821826E-5;5,802367E-6;1,028082E-4;1,213291E-4;6,979085E-5;6,969064E-5;1,054425E-4
2,599827E0;1,095836E-4;3,991914E-5;9,151577E-5;7,786156E-5;3,365535E-5;5,568911E-5;4,696469E-5;9,497123E-5;6,632939E-5;3,147349E-5;6,406497E-5;8,083672E-5;3,525279E-5;8,824150E-5;5,380423E-5;5,752194E-5;8,548204E-5;4,743982E-5;4,123213E-5;1,631168E-5;1,189280E-4;1,017061E-4;1,286402E-4;1,824921E-5;5,868791E-6;1,029539E-4;1,213854E-4;6,963320E-5;6,965897E-5;1,052751E-4
2,666489E0;1,094342E-4;4,012248E-5;9,155466E-5;7,794235E-5;3,349679E-5;5,569564E-5;4,693017E-5;9,487240E-5;6,658491E-5;3,160549E-5;6,411916E-5;8,080666E-5;3,492817E-5;8,829593E-5;5,379659E-5;5,729002E-5;8,549535E-5;4,742824E-5;4,115565E-5;1,635189E-5;1,189319E-4;1,017082E-4;1,285990E-4;1,821969E-5;5,921868E-6;1,030350E-4;1,214443E-4;6,972527E-5;6,966207E-5;1,052549E-4
2,733151E0;1,092363E-4;4,011072E-5;9,149521E-5;7,785076E-5;3,347118E-5;5,567166E-5;4,703880E-5;9,481170E-5;6,649737E-5;3,180290E-5;6,415583E-5;8,069148E-5;3,488946E-5;8,816774E-5;5,373274E-5;5,739534E-5;8,539024E-5;4,749243E-5;4,107110E-5;1,629610E-5;1,189219E-4;1,017221E-4;1,285763E-4;1,807545E-5;5,914382E-6;1,030954E-4;1,214834E-4;6,968269E-5;6,978275E-5;1,053628E-4
2,799813E0;1,091361E-4;4,013138E-5;9,152312E-5;7,789139E-5;3,331981E-5;5,579656E-5;4,713607E-5;9,477504E-5;6,648772E-5;3,180869E-5;6,418270E-5;8,066629E-5;3,500236E-5;8,825059E-5;5,377975E-5;5,747044E-5;8,534800E-5;4,743859E-5;4,109879E-5;1,642299E-5;1,189379E-4;1,017026E-4;1,286366E-4;1,809562E-5;5,767839E-6;1,029560E-4;1,215597E-4;6,956063E-5;6,969714E-5;1,055174E-4
2,866476E0;1,090241E-4;4,002891E-5;9,161704E-5;7,792479E-5;3,334510E-5;5,582021E-5;4,708670E-5;9,479805E-5;6,653514E-5;3,181381E-5;6,423027E-5;8,063906E-5;3,510391E-5;8,813234E-5;5,385856E-5;5,758316E-5;8,534745E-5;4,746039E-5;4,116975E-5;1,634604E-5;1,188959E-4;1,017222E-4;1,285492E-4;1,818967E-5;5,729878E-6;1,027711E-4;1,215826E-4;6,952814E-5;6,960459E-5;1,056491E-4
2,933138E0;1,090187E-4;4,010643E-5;9,163700E-5;7,772348E-5;3,351817E-5;5,585274E-5;4,712511E-5;9,480100E-5;6,639623E-5;3,194004E-5;6,427087E-5;8,068609E-5;3,542759E-5;8,817598E-5;5,397068E-5;5,747449E-5;8,546065E-5;4,750398E-5;4,120317E-5;1,622214E-5;1,188738E-4;1,017096E-4;1,285700E-4;1,824369E-5;5,860776E-6;1,026435E-4;1,215797E-4;6,962949E-5;6,948920E-5;1,055856E-4
2,999800E0;1,088968E-4;4,017633E-5;9,171453E-5;7,767775E-5;3,359116E-5;5,584776E-5;4,709485E-5;9,481080E-5;6,629511E-5;3,196566E-5;6,417606E-5;8,066320E-5;3,531514E-5;8,834856E-5;5,395328E-5;5,753305E-5;8,554434E-5;4,738661E-5;4,110377E-5;1,629242E-5;1,189080E-4;1,017106E-4;1,287867E-4;1,830087E-5;5,919210E-6;1,026388E-4;1,216867E-4;6,973836E-5;6,956151E-5;1,055242E-4
3,066462E0;1,088476E-4;4,020168E-5;9,161785E-5;7,762131E-5;3,364838E-5;5,593339E-5;4,707623E-5;9,483293E-5;6,629263E-5;3,190201E-5;6,406328E-5;8,071550E-5;3,536695E-5;8,829117E-5;5,397244E-5;5,749494E-5;8,547115E-5;4,739081E-5;4,106777E-5;1,620040E-5;1,189279E-4;1,016988E-4;1,287559E-4;1,841546E-5;5,792924E-6;1,027739E-4;1,217641E-4;6,966455E-5;6,960184E-5;1,055669E-4
3,133124E0;1,089248E-4;4,009287E-5;9,162435E-5;7,758518E-5;3,368967E-5;5,586493E-5;4,704516E-5;9,481188E-5;6,628947E-5;3,185880E-5;6,406806E-5;8,073527E-5;3,523741E-5;8,821349E-5;5,408715E-5;5,733921E-5;8,552448E-5;4,742663E-5;4,109847E-5;1,623856E-5;1,188731E-4;1,017510E-4;1,287301E-4;1,844225E-5;5,901942E-6;1,028112E-4;1,218241E-4;6,989566E-5;6,952983E-5;1,056713E-4
3,199787E0;1,089736E-4;4,021640E-5;9,164506E-5;7,747492E-5;3,367286E-5;5,596570E-5;4,704674E-5;9,482649E-5;6,629811E-5;3,176303E-5;6,411078E-5;8,070842E-5;3,520562E-5;8,826402E-5;5,417644E-5;5,737014E-5;8,552956E-5;4,748727E-5;4,107911E-5;1,623381E-5;1,188867E-4;1,017494E-4;1,288311E-4;1,847841E-5;6,003102E-6;1,029361E-4;1,221149E-4;6,994478E-5;6,951832E-5;1,057074E-4
3,266449E0;1,090196E-4;4,021834E-5;9,153291E-5;7,744527E-5;3,355243E-5;5,590880E-5;4,710316E-5;9,480158E-5;6,621103E-5;3,182275E-5;6,413631E-5;8,071019E-5;3,521892E-5;8,837824E-5;5,425477E-5;5,735706E-5;8,555896E-5;4,743980E-5;4,098936E-5;1,626512E-5;1,189400E-4;1,017516E-4;1,288324E-4;1,831189E-5;5,930693E-6;1,030008E-4;1,220760E-4;6,984543E-5;6,943144E-5;1,056953E-4
3,333111E0;1,090377E-4;4,020784E-5;9,141079E-5;7,755520E-5;3,347632E-5;5,579538E-5;4,706038E-5;9,492755E-5;6,610467E-5;3,199016E-5;6,418548E-5;8,077144E-5;3,532428E-5;8,854466E-5;5,419642E-5;5,731701E-5;8,571277E-5;4,743755E-5;4,096859E-5;1,650920E-5;1,189083E-4;1,017128E-4;1,289706E-4;1,816084E-5;5,784819E-6;1,030049E-4;1,219989E-4;6,987702E-5;6,935461E-5;1,057673E-4
3,399773E0;1,090299E-4;4,016709E-5;9,130824E-5;7,742537E-5;3,350702E-5;5,573615E-5;4,703198E-5;9,499743E-5;6,603485E-5;3,197490E-5;6,421806E-5;8,079020E-5;3,547857E-5;8,863000E-5;5,413652E-5;5,722086E-5;8,576257E-5;4,745203E-5;4,100807E-5;1,656094E-5;1,188953E-4;1,017519E-4;1,290629E-4;1,808560E-5;5,785209E-6;1,029673E-4;1,219148E-4;6,988749E-5;6,940487E-5;1,059010E-4
3,466436E0;1,089747E-4;4,011993E-5;9,127432E-5;7,736522E-5;3,361315E-5;5,573890E-5;4,717051E-5;9,500662E-5;6,604008E-5;3,208402E-5;6,424959E-5;8,079937E-5;3,558588E-5;8,869045E-5;5,405585E-5;5,718425E-5;8,569388E-5;4,737014E-5;4,102182E-5;1,650177E-5;1,188881E-4;1,017548E-4;1,292412E-4;1,793395E-5;5,790245E-6;1,029117E-4;1,217717E-4;6,994586E-5;6,935871E-5;1,061088E-4
3,533098E0;1,088689E-4;3,980306E-5;9,144777E-5;7,731489E-5;3,363645E-5;5,573458E-5;4,717218E-5;9,500995E-5;6,602732E-5;3,208581E-5;6,431657E-5;8,075500E-5;3,573043E-5;8,870224E-5;5,401412E-5;5,701662E-5;8,573122E-5;4,745655E-5;4,103444E-5;1,655392E-5;1,189135E-4;1,017244E-4;1,292088E-4;1,793559E-5;5,908559E-6;1,028717E-4;1,216499E-4;7,003081E-5;6,946310E-5;1,062247E-4
3,599760E0;1,087571E-4;3,955444E-5;9,137199E-5;7,730677E-5;3,364563E-5;5,568710E-5;4,714813E-5;9,501302E-5;6,579620E-5;3,197542E-5;6,440993E-5;8,068462E-5;3,574398E-5;8,858782E-5;5,392030E-5;5,694894E-5;8,583058E-5;4,733359E-5;4,089596E-5;1,661372E-5;1,189224E-4;1,016642E-4;1,293160E-4;1,780681E-5;6,005577E-6;1,027362E-4;1,216139E-4;7,012829E-5;6,940866E-5;1,062184E-4
