#multi:
;masa A;;masa B;;masa D;;masa E;;masa F;;
t;x;y;x;y;x;y;x;y;x;y;
0,000000E0;2,817891E-5;-4,684351E-5;2,794593E-5;-4,847437E-5;2,971658E-5;-4,740266E-5;2,752657E-5;-4,544563E-5;2,715380E-5;-4,721628E-5
6,666222E-2;2,821164E-5;-4,693160E-5;2,795158E-5;-4,855600E-5;2,972922E-5;-4,749486E-5;2,753511E-5;-4,553034E-5;2,716312E-5;-4,730418E-5
1,333244E-1;2,816423E-5;-4,692929E-5;2,792732E-5;-4,855804E-5;2,970455E-5;-4,750152E-5;2,751096E-5;-4,553467E-5;2,713731E-5;-4,730927E-5
1,999867E-1;2,823583E-5;-4,692679E-5;2,799110E-5;-4,856412E-5;2,975943E-5;-4,751552E-5;2,757718E-5;-4,554310E-5;2,720877E-5;-4,731998E-5
2,666489E-1;2,817611E-5;-4,693582E-5;2,794570E-5;-4,856970E-5;2,971503E-5;-4,751457E-5;2,753362E-5;-4,554749E-5;2,715809E-5;-4,732253E-5
3,333111E-1;2,815776E-5;-4,693973E-5;2,791628E-5;-4,856732E-5;2,968810E-5;-4,750504E-5;2,749647E-5;-4,553985E-5;2,712341E-5;-4,731190E-5
3,999733E-1;2,820845E-5;-4,694245E-5;2,794994E-5;-4,856038E-5;2,971165E-5;-4,749457E-5;2,753057E-5;-4,553530E-5;2,715426E-5;-4,730735E-5
4,666356E-1;2,816924E-5;-4,692797E-5;2,792885E-5;-4,855573E-5;2,969467E-5;-4,748484E-5;2,750998E-5;-4,552719E-5;2,712830E-5;-4,729719E-5
5,332978E-1;2,816264E-5;-4,695038E-5;2,792186E-5;-4,857168E-5;2,968530E-5;-4,750257E-5;2,750114E-5;-4,554449E-5;2,712655E-5;-4,731557E-5
5,999600E-1;2,818015E-5;-4,694795E-5;2,793009E-5;-4,856945E-5;2,969831E-5;-4,750576E-5;2,751140E-5;-4,554432E-5;2,713908E-5;-4,731519E-5
6,666222E-1;2,819587E-5;-4,695785E-5;2,795664E-5;-4,859375E-5;2,973095E-5;-4,753543E-5;2,754263E-5;-4,556994E-5;2,717245E-5;-4,734145E-5
7,332844E-1;2,817849E-5;-4,690187E-5;2,794756E-5;-4,852012E-5;2,972659E-5;-4,745401E-5;2,753053E-5;-4,549359E-5;2,716099E-5;-4,726338E-5
7,999467E-1;2,819052E-5;-4,692982E-5;2,793242E-5;-4,855286E-5;2,969806E-5;-4,747115E-5;2,752180E-5;-4,552506E-5;2,714494E-5;-4,729683E-5
8,666089E-1;2,814096E-5;-4,693335E-5;2,789808E-5;-4,854315E-5;2,970973E-5;-4,746062E-5;2,748411E-5;-4,551524E-5;2,710744E-5;-4,728657E-5
9,332711E-1;2,817956E-5;-4,694424E-5;2,793334E-5;-4,856637E-5;2,973678E-5;-4,745950E-5;2,751740E-5;-4,553750E-5;2,713787E-5;-4,730512E-5
9,999333E-1;2,816036E-5;-4,694253E-5;2,792438E-5;-4,856429E-5;2,971719E-5;-4,742894E-5;2,750843E-5;-4,553185E-5;2,712236E-5;-4,729914E-5
1,066596E0;2,814622E-5;-4,691453E-5;2,791306E-5;-4,853784E-5;2,969834E-5;-4,738844E-5;2,749004E-5;-4,550677E-5;2,714150E-5;-4,727128E-5
1,133258E0;2,816302E-5;-4,690984E-5;2,795891E-5;-4,853284E-5;2,970344E-5;-4,738053E-5;2,750641E-5;-4,550464E-5;2,715164E-5;-4,723717E-5
1,199920E0;2,818071E-5;-4,697195E-5;2,793373E-5;-4,857528E-5;2,972336E-5;-4,744289E-5;2,752400E-5;-4,557399E-5;2,713378E-5;-4,729616E-5
1,266582E0;2,819091E-5;-4,696763E-5;2,794950E-5;-4,858258E-5;2,974105E-5;-4,743926E-5;2,754213E-5;-4,557506E-5;2,715752E-5;-4,730957E-5
1,333244E0;2,819188E-5;-4,696431E-5;2,795661E-5;-4,859280E-5;2,973576E-5;-4,744391E-5;2,754167E-5;-4,557917E-5;2,716038E-5;-4,732315E-5
1,399907E0;2,818988E-5;-4,699007E-5;2,795304E-5;-4,861163E-5;2,974066E-5;-4,745580E-5;2,753862E-5;-4,559332E-5;2,715981E-5;-4,734438E-5
1,466569E0;2,821185E-5;-4,698610E-5;2,797611E-5;-4,860657E-5;2,976268E-5;-4,744468E-5;2,756302E-5;-4,558463E-5;2,718754E-5;-4,734369E-5
1,533231E0;2,815863E-5;-4,695671E-5;2,793481E-5;-4,857681E-5;2,971016E-5;-4,740923E-5;2,751435E-5;-4,555212E-5;2,712821E-5;-4,731260E-5
1,599893E0;2,818873E-5;-4,693932E-5;2,794542E-5;-4,856868E-5;2,972652E-5;-4,740634E-5;2,753618E-5;-4,554807E-5;2,716070E-5;-4,731029E-5
1,666556E0;2,817904E-5;-4,693856E-5;2,793414E-5;-4,855555E-5;2,971676E-5;-4,738259E-5;2,752337E-5;-4,552962E-5;2,714904E-5;-4,729615E-5
1,733218E0;2,817848E-5;-4,695043E-5;2,794054E-5;-4,856921E-5;2,971608E-5;-4,739583E-5;2,752681E-5;-4,554325E-5;2,714821E-5;-4,731058E-5
1,799880E0;2,819896E-5;-4,697492E-5;2,796945E-5;-4,860679E-5;2,973859E-5;-4,743298E-5;2,755131E-5;-4,557675E-5;2,717736E-5;-4,734712E-5
1,866542E0;2,821461E-5;-4,698676E-5;2,797673E-5;-4,861690E-5;2,974874E-5;-4,744724E-5;2,756004E-5;-4,559068E-5;2,718677E-5;-4,735883E-5
1,933204E0;2,818016E-5;-4,693567E-5;2,794945E-5;-4,856451E-5;2,971185E-5;-4,738151E-5;2,752529E-5;-4,553349E-5;2,714232E-5;-4,729850E-5
1,999867E0;2,816313E-5;-4,694211E-5;2,795368E-5;-4,857544E-5;2,970717E-5;-4,739013E-5;2,752385E-5;-4,553781E-5;2,713460E-5;-4,730589E-5
2,066529E0;2,813291E-5;-4,694427E-5;2,791482E-5;-4,856228E-5;2,966539E-5;-4,738305E-5;2,747731E-5;-4,552953E-5;2,710149E-5;-4,730015E-5
2,133191E0;2,820421E-5;-4,695691E-5;2,797851E-5;-4,857924E-5;2,973758E-5;-4,740545E-5;2,754602E-5;-4,555377E-5;2,716828E-5;-4,732417E-5
2,199853E0;2,815856E-5;-4,692810E-5;2,795035E-5;-4,854885E-5;2,968960E-5;-4,737166E-5;2,750983E-5;-4,552077E-5;2,711925E-5;-4,728840E-5
2,266516E0;2,817621E-5;-4,696930E-5;2,795919E-5;-4,859122E-5;2,971511E-5;-4,741533E-5;2,752665E-5;-4,556167E-5;2,714353E-5;-4,733342E-5
2,333178E0;2,819156E-5;-4,697145E-5;2,796391E-5;-4,858981E-5;2,972486E-5;-4,742187E-5;2,753635E-5;-4,556489E-5;2,715490E-5;-4,733591E-5
2,399840E0;2,812459E-5;-4,693085E-5;2,794189E-5;-4,856262E-5;2,968408E-5;-4,737873E-5;2,750745E-5;-4,553004E-5;2,709259E-5;-4,732013E-5
2,466502E0;2,815602E-5;-4,694059E-5;2,794704E-5;-4,857477E-5;2,970460E-5;-4,739692E-5;2,751844E-5;-4,554505E-5;2,709291E-5;-4,732558E-5
2,533164E0;2,820188E-5;-4,696409E-5;2,797171E-5;-4,861145E-5;2,975104E-5;-4,743214E-5;2,755962E-5;-4,558121E-5;2,713690E-5;-4,733604E-5
2,599827E0;2,816393E-5;-4,696445E-5;2,794453E-5;-4,859948E-5;2,971733E-5;-4,741769E-5;2,752831E-5;-4,557033E-5;2,710786E-5;-4,732852E-5
2,666489E0;2,818206E-5;-4,694070E-5;2,796137E-5;-4,857750E-5;2,973441E-5;-4,739208E-5;2,754350E-5;-4,554683E-5;2,713545E-5;-4,730747E-5
2,733151E0;2,819120E-5;-4,694057E-5;2,795694E-5;-4,857450E-5;2,973114E-5;-4,738603E-5;2,754534E-5;-4,554316E-5;2,715245E-5;-4,730652E-5
2,799813E0;2,818140E-5;-4,695532E-5;2,794407E-5;-4,858061E-5;2,971992E-5;-4,739530E-5;2,753114E-5;-4,555050E-5;2,714348E-5;-4,731818E-5
2,866476E0;2,807518E-5;-4,694543E-5;2,787806E-5;-4,856043E-5;2,962686E-5;-4,739074E-5;2,745129E-5;-4,553249E-5;2,703304E-5;-4,730230E-5
2,933138E0;2,802418E-5;-4,692784E-5;2,783558E-5;-4,856116E-5;2,959374E-5;-4,737699E-5;2,741581E-5;-4,553119E-5;2,700653E-5;-4,729574E-5
2,999800E0;2,812344E-5;-4,695327E-5;2,788896E-5;-4,856965E-5;2,965510E-5;-4,742971E-5;2,747301E-5;-4,554482E-5;2,709640E-5;-4,731829E-5
3,066462E0;2,819469E-5;-4,697244E-5;2,795667E-5;-4,859809E-5;2,969947E-5;-4,740344E-5;2,754422E-5;-4,556644E-5;2,716936E-5;-4,733599E-5
3,133124E0;2,811717E-5;-4,694169E-5;2,792187E-5;-4,852946E-5;2,962940E-5;-4,738453E-5;2,750879E-5;-4,549811E-5;2,708671E-5;-4,730802E-5
3,199787E0;2,808031E-5;-4,696950E-5;2,792089E-5;-4,853078E-5;2,961178E-5;-4,740510E-5;2,746477E-5;-4,554425E-5;2,705927E-5;-4,733371E-5
3,266449E0;2,809878E-5;-4,697083E-5;2,793499E-5;-4,851075E-5;2,962376E-5;-4,740514E-5;2,746093E-5;-4,554305E-5;2,707312E-5;-4,732729E-5
3,333111E0;2,811949E-5;-4,697353E-5;2,796146E-5;-4,851603E-5;2,963977E-5;-4,741621E-5;2,747237E-5;-4,552462E-5;2,709047E-5;-4,733746E-5
3,399773E0;2,814972E-5;-4,697019E-5;2,795719E-5;-4,853778E-5;2,966885E-5;-4,740701E-5;2,752263E-5;-4,556299E-5;2,711646E-5;-4,733722E-5
3,466436E0;2,812163E-5;-4,694356E-5;2,794523E-5;-4,851861E-5;2,965390E-5;-4,741950E-5;2,748729E-5;-4,553775E-5;2,709114E-5;-4,733110E-5
3,533098E0;2,810120E-5;-4,694607E-5;2,792336E-5;-4,848008E-5;2,960908E-5;-4,739123E-5;2,747583E-5;-4,552161E-5;2,704434E-5;-4,730897E-5
3,599760E0;2,804363E-5;-4,694731E-5;2,789318E-5;-4,846642E-5;2,957258E-5;-4,738767E-5;2,745002E-5;-4,554482E-5;2,700264E-5;-4,730833E-5
3,666422E0;2,800419E-5;-4,692285E-5;2,786541E-5;-4,845295E-5;2,953132E-5;-4,737737E-5;2,740004E-5;-4,550524E-5;2,696469E-5;-4,729258E-5
3,733084E0;2,805293E-5;-4,697927E-5;2,789501E-5;-4,848740E-5;2,956746E-5;-4,741619E-5;2,743884E-5;-4,557776E-5;2,698779E-5;-4,733842E-5
3,799747E0;2,809365E-5;-4,696899E-5;2,793878E-5;-4,847968E-5;2,960999E-5;-4,740676E-5;2,745857E-5;-4,556754E-5;2,704989E-5;-4,733302E-5
3,866409E0;2,808114E-5;-4,692462E-5;2,791832E-5;-4,842719E-5;2,958955E-5;-4,735304E-5;2,744193E-5;-4,550401E-5;2,703507E-5;-4,728145E-5
3,933071E0;2,805754E-5;-4,693767E-5;2,791787E-5;-4,844098E-5;2,958365E-5;-4,736889E-5;2,743202E-5;-4,548849E-5;2,701471E-5;-4,729232E-5
