#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;masa F;;
t;x;y;x;y;x;y;x;y;x;y;x;y;
0,000000E0;4,023987E-5;-7,000461E-5;4,056389E-5;-6,849249E-5;3,932180E-5;-6,908654E-5;4,207601E-5;-6,919455E-5;4,164398E-5;-7,065266E-5;3,932180E-5;-6,768243E-5
6,666222E-2;4,020679E-5;-7,003026E-5;4,053592E-5;-6,852454E-5;3,929629E-5;-6,911243E-5;4,206153E-5;-6,922593E-5;4,161720E-5;-7,068376E-5;3,929093E-5;-6,770360E-5
1,333244E-1;4,028351E-5;-7,005968E-5;4,061085E-5;-6,854866E-5;3,937145E-5;-6,913952E-5;4,213421E-5;-6,924690E-5;4,169758E-5;-7,071014E-5;3,936994E-5;-6,773262E-5
1,999867E-1;4,018221E-5;-7,008871E-5;4,051291E-5;-6,857547E-5;3,926558E-5;-6,917064E-5;4,203871E-5;-6,926059E-5;4,159607E-5;-7,073761E-5;3,926843E-5;-6,776433E-5
2,666489E-1;4,026703E-5;-7,021461E-5;4,060852E-5;-6,873299E-5;3,936252E-5;-6,929992E-5;4,212765E-5;-6,941216E-5;4,170293E-5;-7,088812E-5;3,935264E-5;-6,789913E-5
3,333111E-1;4,034293E-5;-7,017977E-5;4,067972E-5;-6,868014E-5;3,942880E-5;-6,926294E-5;4,219234E-5;-6,937724E-5;4,176692E-5;-7,083847E-5;3,942741E-5;-6,785771E-5
3,999733E-1;4,031373E-5;-7,004202E-5;4,063363E-5;-6,853700E-5;3,939775E-5;-6,912044E-5;4,214215E-5;-6,924131E-5;4,172062E-5;-7,069358E-5;3,939676E-5;-6,771629E-5
4,666356E-1;4,006819E-5;-6,990044E-5;4,038855E-5;-6,840463E-5;3,915837E-5;-6,898253E-5;4,190696E-5;-6,911982E-5;4,147925E-5;-7,054721E-5;3,915187E-5;-6,757219E-5
5,332978E-1;4,004324E-5;-6,983927E-5;4,035977E-5;-6,835544E-5;3,913071E-5;-6,892340E-5;4,187949E-5;-6,911905E-5;4,145178E-5;-7,049990E-5;3,912067E-5;-6,750507E-5
5,999600E-1;4,010955E-5;-6,991197E-5;4,042185E-5;-6,841534E-5;3,919523E-5;-6,899422E-5;4,195079E-5;-6,920009E-5;4,151590E-5;-7,056314E-5;3,919073E-5;-6,758252E-5
6,666222E-1;4,010017E-5;-6,984806E-5;4,042660E-5;-6,840229E-5;3,918632E-5;-6,892466E-5;4,194708E-5;-6,917166E-5;4,150804E-5;-7,050504E-5;3,918003E-5;-6,751229E-5
7,332844E-1;4,007694E-5;-6,977704E-5;4,040004E-5;-6,832427E-5;3,916371E-5;-6,884756E-5;4,190886E-5;-6,912250E-5;4,148316E-5;-7,043829E-5;3,915761E-5;-6,743934E-5
7,999467E-1;4,015351E-5;-6,983693E-5;4,047783E-5;-6,836133E-5;3,924489E-5;-6,889544E-5;4,198734E-5;-6,917476E-5;4,156391E-5;-7,048033E-5;3,923759E-5;-6,748376E-5
8,666089E-1;4,009161E-5;-6,979806E-5;4,041650E-5;-6,831609E-5;3,922270E-5;-6,887900E-5;4,192449E-5;-6,914088E-5;4,154560E-5;-7,046420E-5;3,921894E-5;-6,747302E-5
9,332711E-1;4,012943E-5;-6,982692E-5;4,045609E-5;-6,834549E-5;3,925817E-5;-6,888660E-5;4,196943E-5;-6,919056E-5;4,157684E-5;-7,047636E-5;3,925494E-5;-6,748623E-5
9,999333E-1;4,008068E-5;-6,979587E-5;4,041234E-5;-6,830599E-5;3,923898E-5;-6,886277E-5;4,192200E-5;-6,915150E-5;4,156249E-5;-7,044732E-5;3,923330E-5;-6,747816E-5
1,066596E0;4,020326E-5;-6,983031E-5;4,054282E-5;-6,834326E-5;3,938344E-5;-6,890924E-5;4,204894E-5;-6,918907E-5;4,170925E-5;-7,049417E-5;3,933750E-5;-6,750553E-5
1,133258E0;4,030718E-5;-6,986284E-5;4,064026E-5;-6,837088E-5;3,945290E-5;-6,894977E-5;4,214543E-5;-6,921560E-5;4,178756E-5;-7,052528E-5;3,942685E-5;-6,754392E-5
1,199920E0;4,021643E-5;-6,986256E-5;4,056296E-5;-6,836555E-5;3,939327E-5;-6,893879E-5;4,207092E-5;-6,921088E-5;4,171878E-5;-7,052227E-5;3,936906E-5;-6,753653E-5
1,266582E0;4,024007E-5;-6,984117E-5;4,058357E-5;-6,833655E-5;3,939037E-5;-6,891699E-5;4,209243E-5;-6,918340E-5;4,171715E-5;-7,049717E-5;3,937491E-5;-6,751534E-5
1,333244E0;4,029121E-5;-6,993138E-5;4,063641E-5;-6,842765E-5;3,943283E-5;-6,902285E-5;4,214752E-5;-6,927057E-5;4,176466E-5;-7,059252E-5;3,941798E-5;-6,762025E-5
1,399907E0;4,023104E-5;-6,998742E-5;4,058136E-5;-6,848736E-5;3,939527E-5;-6,906558E-5;4,210704E-5;-6,927300E-5;4,172533E-5;-7,064850E-5;3,938495E-5;-6,766211E-5
1,466569E0;4,018015E-5;-7,006252E-5;4,051295E-5;-6,855167E-5;3,931257E-5;-6,916406E-5;4,199778E-5;-6,930396E-5;4,164212E-5;-7,072824E-5;3,930687E-5;-6,776211E-5
1,533231E0;4,010858E-5;-6,996102E-5;4,043180E-5;-6,846572E-5;3,922948E-5;-6,904789E-5;4,195931E-5;-6,925569E-5;4,154963E-5;-7,062394E-5;3,921701E-5;-6,763980E-5
1,599893E0;4,011743E-5;-6,987472E-5;4,044193E-5;-6,838253E-5;3,923101E-5;-6,895056E-5;4,195143E-5;-6,914836E-5;4,155244E-5;-7,053627E-5;3,922432E-5;-6,753829E-5
1,666556E0;4,009360E-5;-6,982954E-5;4,042249E-5;-6,833591E-5;3,920424E-5;-6,890240E-5;4,192950E-5;-6,913088E-5;4,152233E-5;-7,049095E-5;3,919402E-5;-6,749169E-5
