#multi:
;masa A;;masa B;;masa C;;
t;x;y;x;y;x;y;
1,333244E0;2,790799E-5;-4,614177E-5;2,782780E-5;-4,489222E-5;2,629454E-5;-4,609633E-5
1,399907E0;2,793150E-5;-4,616946E-5;2,784935E-5;-4,492441E-5;2,631512E-5;-4,612648E-5
1,466569E0;2,793592E-5;-4,617042E-5;2,785264E-5;-4,493022E-5;2,632126E-5;-4,613327E-5
1,533231E0;2,792848E-5;-4,617645E-5;2,784786E-5;-4,493465E-5;2,631251E-5;-4,613745E-5
1,599893E0;2,793240E-5;-4,616830E-5;2,784721E-5;-4,492200E-5;2,631358E-5;-4,612456E-5
1,666556E0;2,792441E-5;-4,615683E-5;2,784165E-5;-4,491317E-5;2,630554E-5;-4,611761E-5
1,733218E0;2,793955E-5;-4,616459E-5;2,785559E-5;-4,491900E-5;2,632131E-5;-4,612072E-5
1,799880E0;2,793059E-5;-4,616521E-5;2,784621E-5;-4,492207E-5;2,631035E-5;-4,612419E-5
1,866542E0;2,793069E-5;-4,618568E-5;2,784534E-5;-4,494013E-5;2,631239E-5;-4,614286E-5
1,933204E0;2,794592E-5;-4,618021E-5;2,786157E-5;-4,493109E-5;2,632745E-5;-4,613270E-5
1,999867E0;2,793042E-5;-4,616104E-5;2,784361E-5;-4,490795E-5;2,630999E-5;-4,611219E-5
2,066529E0;2,792372E-5;-4,616400E-5;2,783808E-5;-4,491483E-5;2,630307E-5;-4,611793E-5
2,133191E0;2,792984E-5;-4,617968E-5;2,784172E-5;-4,493668E-5;2,630869E-5;-4,614217E-5
2,199853E0;2,792768E-5;-4,616471E-5;2,784159E-5;-4,492428E-5;2,630828E-5;-4,612625E-5
2,266516E0;2,793528E-5;-4,617470E-5;2,785334E-5;-4,493134E-5;2,631732E-5;-4,613398E-5
2,333178E0;2,792573E-5;-4,616827E-5;2,784190E-5;-4,492144E-5;2,630735E-5;-4,612486E-5
2,399840E0;2,793123E-5;-4,616359E-5;2,784585E-5;-4,492168E-5;2,631165E-5;-4,612582E-5
2,466502E0;2,793054E-5;-4,616216E-5;2,784519E-5;-4,491709E-5;2,631206E-5;-4,611925E-5
2,533164E0;2,792975E-5;-4,615728E-5;2,784503E-5;-4,491543E-5;2,631112E-5;-4,611802E-5
2,599827E0;2,794423E-5;-4,617008E-5;2,785700E-5;-4,492444E-5;2,632102E-5;-4,612721E-5
2,666489E0;2,794501E-5;-4,616586E-5;2,785683E-5;-4,492968E-5;2,632102E-5;-4,613345E-5
2,733151E0;2,793270E-5;-4,617328E-5;2,784850E-5;-4,492940E-5;2,631154E-5;-4,613293E-5
2,799813E0;2,793479E-5;-4,617088E-5;2,784943E-5;-4,492993E-5;2,631237E-5;-4,613054E-5
2,866476E0;2,792512E-5;-4,615773E-5;2,784139E-5;-4,491036E-5;2,630649E-5;-4,611429E-5
2,933138E0;2,792423E-5;-4,615745E-5;2,784257E-5;-4,492373E-5;2,630672E-5;-4,612749E-5
2,999800E0;2,793848E-5;-4,616607E-5;2,785519E-5;-4,491816E-5;2,631941E-5;-4,612222E-5
3,066462E0;2,793089E-5;-4,616811E-5;2,784333E-5;-4,492059E-5;2,630958E-5;-4,612621E-5
3,133124E0;2,792704E-5;-4,616356E-5;2,784313E-5;-4,492202E-5;2,631135E-5;-4,612672E-5
3,199787E0;2,791944E-5;-4,615387E-5;2,783591E-5;-4,490682E-5;2,630074E-5;-4,610962E-5
3,266449E0;2,792382E-5;-4,614784E-5;2,784127E-5;-4,490322E-5;2,630662E-5;-4,610855E-5
3,333111E0;2,793420E-5;-4,615504E-5;2,785165E-5;-4,491239E-5;2,631556E-5;-4,611560E-5
3,399773E0;2,793868E-5;-4,616090E-5;2,784780E-5;-4,491628E-5;2,631549E-5;-4,612067E-5
3,466436E0;2,792633E-5;-4,616148E-5;2,784282E-5;-4,492513E-5;2,630613E-5;-4,612815E-5
3,533098E0;2,794333E-5;-4,617960E-5;2,785616E-5;-4,493622E-5;2,632035E-5;-4,614128E-5
3,599760E0;2,793022E-5;-4,616277E-5;2,784831E-5;-4,492138E-5;2,631156E-5;-4,612675E-5
3,666422E0;2,793601E-5;-4,617236E-5;2,785526E-5;-4,493199E-5;2,632028E-5;-4,613358E-5
3,733084E0;2,794436E-5;-4,618217E-5;2,785897E-5;-4,493229E-5;2,632593E-5;-4,613802E-5
3,799747E0;2,794070E-5;-4,616970E-5;2,785271E-5;-4,492721E-5;2,632045E-5;-4,613175E-5
3,866409E0;2,793735E-5;-4,616673E-5;2,785420E-5;-4,492815E-5;2,631886E-5;-4,613382E-5
3,933071E0;2,793748E-5;-4,616670E-5;2,785245E-5;-4,492512E-5;2,631674E-5;-4,613163E-5
3,999733E0;2,793509E-5;-4,614996E-5;2,784927E-5;-4,491006E-5;2,631280E-5;-4,611241E-5
4,066396E0;2,793537E-5;-4,618081E-5;2,785024E-5;-4,493322E-5;2,631511E-5;-4,613624E-5
4,133058E0;2,792956E-5;-4,616110E-5;2,784287E-5;-4,490373E-5;2,631046E-5;-4,611418E-5
4,199720E0;2,792940E-5;-4,616180E-5;2,784273E-5;-4,490329E-5;2,631089E-5;-4,611134E-5
4,266382E0;2,793680E-5;-4,617556E-5;2,784948E-5;-4,493165E-5;2,631708E-5;-4,613624E-5
4,333044E0;2,794285E-5;-4,617193E-5;2,785388E-5;-4,493264E-5;2,631941E-5;-4,613583E-5
4,399707E0;2,793714E-5;-4,617269E-5;2,785334E-5;-4,492837E-5;2,631682E-5;-4,612969E-5
4,466369E0;2,792401E-5;-4,615849E-5;2,783987E-5;-4,492084E-5;2,630579E-5;-4,612386E-5
4,533031E0;2,792248E-5;-4,616138E-5;2,783577E-5;-4,491296E-5;2,629952E-5;-4,611570E-5
4,599693E0;2,793290E-5;-4,616195E-5;2,784736E-5;-4,492301E-5;2,631349E-5;-4,612594E-5
4,666356E0;2,792598E-5;-4,616357E-5;2,783670E-5;-4,491930E-5;2,630627E-5;-4,612262E-5
4,733018E0;2,792402E-5;-4,616478E-5;2,783995E-5;-4,491910E-5;2,630796E-5;-4,612517E-5
4,799680E0;2,792168E-5;-4,617053E-5;2,783957E-5;-4,492443E-5;2,630776E-5;-4,612757E-5
4,866342E0;2,793190E-5;-4,615892E-5;2,785028E-5;-4,490721E-5;2,631516E-5;-4,611561E-5
4,933004E0;2,792611E-5;-4,616600E-5;2,784014E-5;-4,491782E-5;2,630978E-5;-4,612467E-5
4,999667E0;2,792022E-5;-4,614650E-5;2,783855E-5;-4,489914E-5;2,630572E-5;-4,610267E-5
5,066329E0;2,793296E-5;-4,615080E-5;2,785130E-5;-4,490693E-5;2,631750E-5;-4,611036E-5
5,132991E0;2,793859E-5;-4,616571E-5;2,785504E-5;-4,492204E-5;2,632251E-5;-4,612534E-5
5,199653E0;2,793749E-5;-4,616279E-5;2,785530E-5;-4,492194E-5;2,632061E-5;-4,612616E-5
5,266316E0;2,793293E-5;-4,615823E-5;2,785041E-5;-4,490394E-5;2,631605E-5;-4,611360E-5
5,332978E0;2,794285E-5;-4,615905E-5;2,785557E-5;-4,489705E-5;2,632072E-5;-4,610543E-5
5,399640E0;2,793473E-5;-4,615322E-5;2,784889E-5;-4,489025E-5;2,631730E-5;-4,609996E-5
5,466302E0;2,792675E-5;-4,615611E-5;2,784102E-5;-4,489450E-5;2,630537E-5;-4,610269E-5
5,532964E0;2,791918E-5;-4,613232E-5;2,783603E-5;-4,487665E-5;2,630283E-5;-4,608688E-5
5,599627E0;2,792079E-5;-4,614790E-5;2,783333E-5;-4,489524E-5;2,630064E-5;-4,610147E-5
5,666289E0;2,793076E-5;-4,615732E-5;2,784488E-5;-4,490298E-5;2,631096E-5;-4,611009E-5
5,732951E0;2,792196E-5;-4,615203E-5;2,782737E-5;-4,487641E-5;2,629451E-5;-4,608777E-5
5,799613E0;2,793376E-5;-4,613794E-5;2,784665E-5;-4,487481E-5;2,631217E-5;-4,608556E-5
5,866276E0;2,794238E-5;-4,615535E-5;2,785799E-5;-4,489425E-5;2,632336E-5;-4,609972E-5
5,932938E0;2,793944E-5;-4,615171E-5;2,783815E-5;-4,490179E-5;2,630581E-5;-4,610721E-5
5,999600E0;2,792614E-5;-4,616787E-5;2,782384E-5;-4,491434E-5;2,629350E-5;-4,611735E-5
6,066262E0;2,793015E-5;-4,615716E-5;2,783410E-5;-4,490665E-5;2,630114E-5;-4,610923E-5
6,132924E0;2,793131E-5;-4,614895E-5;2,784267E-5;-4,489488E-5;2,630756E-5;-4,610035E-5
6,199587E0;2,793374E-5;-4,613481E-5;2,784159E-5;-4,489161E-5;2,630634E-5;-4,609526E-5
6,266249E0;2,792932E-5;-4,614287E-5;2,783715E-5;-4,489815E-5;2,630250E-5;-4,610731E-5
6,332911E0;2,795079E-5;-4,616121E-5;2,786150E-5;-4,491936E-5;2,632581E-5;-4,612542E-5
6,399573E0;2,793763E-5;-4,615855E-5;2,784769E-5;-4,491030E-5;2,631081E-5;-4,610746E-5
6,466236E0;2,791964E-5;-4,617001E-5;2,783002E-5;-4,491657E-5;2,629673E-5;-4,611770E-5
6,532898E0;2,791851E-5;-4,615071E-5;2,783222E-5;-4,490073E-5;2,629728E-5;-4,610399E-5
6,599560E0;2,792708E-5;-4,615449E-5;2,784031E-5;-4,491446E-5;2,630749E-5;-4,611479E-5
6,666222E0;2,791926E-5;-4,615013E-5;2,782764E-5;-4,489811E-5;2,629554E-5;-4,610467E-5
6,732884E0;2,792518E-5;-4,615414E-5;2,783603E-5;-4,490922E-5;2,630382E-5;-4,611425E-5
6,799547E0;2,795165E-5;-4,617144E-5;2,786791E-5;-4,492653E-5;2,633127E-5;-4,613029E-5
6,866209E0;2,793408E-5;-4,614772E-5;2,785600E-5;-4,490816E-5;2,631921E-5;-4,611294E-5
6,932871E0;2,795555E-5;-4,616355E-5;2,787877E-5;-4,491978E-5;2,634201E-5;-4,612368E-5
6,999533E0;2,792621E-5;-4,615253E-5;2,784260E-5;-4,490300E-5;2,630796E-5;-4,610735E-5
7,066196E0;2,793176E-5;-4,616549E-5;2,784080E-5;-4,491478E-5;2,630697E-5;-4,612054E-5
7,132858E0;2,793361E-5;-4,616389E-5;2,784411E-5;-4,491432E-5;2,630991E-5;-4,611995E-5
7,199520E0;2,794819E-5;-4,615743E-5;2,786199E-5;-4,490753E-5;2,632580E-5;-4,611015E-5
7,266182E0;2,794201E-5;-4,616475E-5;2,785217E-5;-4,491351E-5;2,631866E-5;-4,611803E-5
7,332844E0;2,793621E-5;-4,616875E-5;2,784962E-5;-4,492371E-5;2,631447E-5;-4,612663E-5
7,399507E0;2,793071E-5;-4,615002E-5;2,785163E-5;-4,491641E-5;2,631665E-5;-4,611716E-5
7,466169E0;2,791967E-5;-4,615586E-5;2,783112E-5;-4,489983E-5;2,629751E-5;-4,610313E-5
7,532831E0;2,792159E-5;-4,616397E-5;2,783197E-5;-4,490991E-5;2,629659E-5;-4,611577E-5
7,599493E0;2,792982E-5;-4,615297E-5;2,784777E-5;-4,490830E-5;2,631192E-5;-4,610963E-5
7,666156E0;2,796385E-5;-4,616702E-5;2,788510E-5;-4,492871E-5;2,635029E-5;-4,612918E-5
7,732818E0;2,793409E-5;-4,616574E-5;2,785271E-5;-4,492276E-5;2,631731E-5;-4,612136E-5
7,799480E0;2,793302E-5;-4,616167E-5;2,785234E-5;-4,491880E-5;2,631849E-5;-4,611908E-5
7,866142E0;2,794135E-5;-4,617852E-5;2,785818E-5;-4,493800E-5;2,632332E-5;-4,613655E-5
7,932804E0;2,793123E-5;-4,617441E-5;2,785389E-5;-4,493466E-5;2,631913E-5;-4,613469E-5
7,999467E0;2,792619E-5;-4,616674E-5;2,784057E-5;-4,492377E-5;2,630650E-5;-4,612626E-5
8,066129E0;2,794090E-5;-4,617896E-5;2,786164E-5;-4,492334E-5;2,632593E-5;-4,612480E-5
8,132791E0;2,792588E-5;-4,615214E-5;2,784030E-5;-4,489916E-5;2,630731E-5;-4,610519E-5
8,199453E0;2,793447E-5;-4,617168E-5;2,785039E-5;-4,492293E-5;2,631858E-5;-4,612337E-5
8,266116E0;2,794289E-5;-4,615516E-5;2,785492E-5;-4,490764E-5;2,632129E-5;-4,610950E-5
8,332778E0;2,794571E-5;-4,615750E-5;2,786427E-5;-4,491781E-5;2,632878E-5;-4,611699E-5
8,399440E0;2,794202E-5;-4,616209E-5;2,787136E-5;-4,490838E-5;2,633514E-5;-4,611356E-5
8,466102E0;2,792711E-5;-4,615980E-5;2,784613E-5;-4,492389E-5;2,630977E-5;-4,611704E-5
8,532764E0;2,795309E-5;-4,615684E-5;2,786343E-5;-4,491856E-5;2,632796E-5;-4,611743E-5
8,599427E0;2,793879E-5;-4,617365E-5;2,784774E-5;-4,492209E-5;2,631418E-5;-4,612632E-5
8,666089E0;2,792635E-5;-4,615662E-5;2,785051E-5;-4,490290E-5;2,631272E-5;-4,610488E-5
8,732751E0;2,792375E-5;-4,617018E-5;2,783232E-5;-4,491872E-5;2,630011E-5;-4,612384E-5
8,799413E0;2,791189E-5;-4,616131E-5;2,782643E-5;-4,491495E-5;2,629279E-5;-4,611687E-5
8,866076E0;2,793617E-5;-4,617464E-5;2,784556E-5;-4,491469E-5;2,631117E-5;-4,612195E-5
8,932738E0;2,791429E-5;-4,614253E-5;2,781781E-5;-4,488017E-5;2,628766E-5;-4,609101E-5
8,999400E0;2,793814E-5;-4,615708E-5;2,784157E-5;-4,489550E-5;2,630970E-5;-4,610214E-5
9,066062E0;2,792933E-5;-4,614503E-5;2,783269E-5;-4,488776E-5;2,630154E-5;-4,609573E-5
9,132724E0;2,793441E-5;-4,616570E-5;2,784230E-5;-4,491543E-5;2,630913E-5;-4,611904E-5
9,199387E0;2,795163E-5;-4,617193E-5;2,786313E-5;-4,492228E-5;2,632872E-5;-4,612379E-5
9,266049E0;2,791265E-5;-4,615362E-5;2,781581E-5;-4,490780E-5;2,628325E-5;-4,610795E-5
9,332711E0;2,791402E-5;-4,616821E-5;2,781689E-5;-4,491373E-5;2,628493E-5;-4,611957E-5
9,399373E0;2,792398E-5;-4,615202E-5;2,782338E-5;-4,489988E-5;2,628770E-5;-4,610475E-5
9,466036E0;2,794218E-5;-4,615287E-5;2,783180E-5;-4,489576E-5;2,630143E-5;-4,609860E-5
9,532698E0;2,794248E-5;-4,614679E-5;2,784004E-5;-4,489629E-5;2,630874E-5;-4,610091E-5
9,599360E0;2,794783E-5;-4,616095E-5;2,786532E-5;-4,491600E-5;2,632936E-5;-4,612172E-5
9,666022E0;2,795770E-5;-4,615767E-5;2,788512E-5;-4,491633E-5;2,634599E-5;-4,611796E-5
9,732684E0;2,793512E-5;-4,615059E-5;2,784525E-5;-4,489913E-5;2,630881E-5;-4,610319E-5
9,799347E0;2,792005E-5;-4,612835E-5;2,782560E-5;-4,488080E-5;2,629184E-5;-4,608704E-5
9,866009E0;2,792906E-5;-4,614228E-5;2,784034E-5;-4,489596E-5;2,630473E-5;-4,610067E-5
9,932671E0;2,793392E-5;-4,615945E-5;2,785184E-5;-4,491324E-5;2,631690E-5;-4,611826E-5
9,999333E0;2,793337E-5;-4,614750E-5;2,786504E-5;-4,492636E-5;2,632660E-5;-4,612686E-5
1,006600E1;2,792854E-5;-4,612272E-5;2,786993E-5;-4,490734E-5;2,632595E-5;-4,610121E-5
1,013266E1;2,794994E-5;-4,614738E-5;2,788003E-5;-4,492316E-5;2,633776E-5;-4,611998E-5
1,019932E1;2,793158E-5;-4,616593E-5;2,785379E-5;-4,492259E-5;2,631413E-5;-4,612271E-5
1,026598E1;2,795061E-5;-4,617954E-5;2,786784E-5;-4,493215E-5;2,633243E-5;-4,613773E-5
1,033264E1;2,792684E-5;-4,619588E-5;2,785002E-5;-4,494719E-5;2,630830E-5;-4,614902E-5
1,039931E1;2,793623E-5;-4,617811E-5;2,785370E-5;-4,493675E-5;2,631487E-5;-4,614118E-5
1,046597E1;2,793613E-5;-4,617243E-5;2,784596E-5;-4,492771E-5;2,631080E-5;-4,612668E-5
1,053263E1;2,791585E-5;-4,616028E-5;2,782037E-5;-4,491189E-5;2,628749E-5;-4,612097E-5
1,059929E1;2,792613E-5;-4,616431E-5;2,783573E-5;-4,491285E-5;2,630158E-5;-4,612070E-5
1,066596E1;2,789803E-5;-4,614275E-5;2,780380E-5;-4,488366E-5;2,627213E-5;-4,609201E-5
1,073262E1;2,790587E-5;-4,615010E-5;2,782174E-5;-4,489952E-5;2,628487E-5;-4,610409E-5
1,079928E1;2,792243E-5;-4,616057E-5;2,783691E-5;-4,491363E-5;2,630132E-5;-4,611897E-5
1,086594E1;2,794928E-5;-4,614289E-5;2,786326E-5;-4,489002E-5;2,632730E-5;-4,609754E-5
1,093260E1;2,793856E-5;-4,614122E-5;2,784886E-5;-4,489752E-5;2,631441E-5;-4,610264E-5
1,099927E1;2,793759E-5;-4,615607E-5;2,785720E-5;-4,491733E-5;2,631562E-5;-4,612348E-5
1,106593E1;2,793320E-5;-4,616463E-5;2,784815E-5;-4,492543E-5;2,631268E-5;-4,612696E-5
1,113259E1;2,794924E-5;-4,616167E-5;2,786819E-5;-4,491663E-5;2,633167E-5;-4,611937E-5
1,119925E1;2,794730E-5;-4,615684E-5;2,786692E-5;-4,492121E-5;2,633018E-5;-4,612280E-5
1,126592E1;2,794790E-5;-4,616395E-5;2,786692E-5;-4,491902E-5;2,632927E-5;-4,612188E-5
1,133258E1;2,793775E-5;-4,615837E-5;2,785124E-5;-4,490695E-5;2,631545E-5;-4,611407E-5
1,139924E1;2,794112E-5;-4,617666E-5;2,785927E-5;-4,492786E-5;2,632429E-5;-4,613199E-5
1,146590E1;2,790969E-5;-4,615671E-5;2,782241E-5;-4,490274E-5;2,628781E-5;-4,610830E-5
1,153256E1;2,793112E-5;-4,613798E-5;2,784222E-5;-4,489182E-5;2,630449E-5;-4,609640E-5
1,159923E1;2,793104E-5;-4,615684E-5;2,784369E-5;-4,491347E-5;2,630827E-5;-4,611517E-5
1,166589E1;2,793711E-5;-4,616896E-5;2,784586E-5;-4,491909E-5;2,631343E-5;-4,612252E-5
1,173255E1;2,794313E-5;-4,614501E-5;2,785929E-5;-4,490681E-5;2,632449E-5;-4,610887E-5
1,179921E1;2,794114E-5;-4,616110E-5;2,785662E-5;-4,491941E-5;2,632055E-5;-4,612294E-5
1,186588E1;2,794375E-5;-4,615540E-5;2,785341E-5;-4,491341E-5;2,632017E-5;-4,611567E-5
1,193254E1;2,793836E-5;-4,614960E-5;2,785348E-5;-4,491061E-5;2,631863E-5;-4,611194E-5
1,199920E1;2,793737E-5;-4,615367E-5;2,785142E-5;-4,490997E-5;2,631680E-5;-4,611230E-5
1,206586E1;2,793953E-5;-4,615585E-5;2,785145E-5;-4,490782E-5;2,631463E-5;-4,611360E-5
1,213252E1;2,794026E-5;-4,614771E-5;2,785547E-5;-4,489028E-5;2,631627E-5;-4,610335E-5
1,219919E1;2,792055E-5;-4,615526E-5;2,783622E-5;-4,491374E-5;2,629964E-5;-4,611847E-5
1,226585E1;2,794754E-5;-4,618327E-5;2,785630E-5;-4,492971E-5;2,632257E-5;-4,613692E-5
1,233251E1;2,793208E-5;-4,618806E-5;2,784668E-5;-4,493796E-5;2,631247E-5;-4,614324E-5
1,239917E1;2,791598E-5;-4,638028E-5;2,783925E-5;-4,514996E-5;2,629986E-5;-4,635148E-5
1,246584E1;2,790743E-5;-4,638630E-5;2,782696E-5;-4,514755E-5;2,629202E-5;-4,635104E-5
1,253250E1;2,791093E-5;-4,639526E-5;2,782533E-5;-4,515492E-5;2,629167E-5;-4,635754E-5
1,259916E1;2,791158E-5;-4,639178E-5;2,782654E-5;-4,515424E-5;2,629377E-5;-4,636251E-5
1,266582E1;2,794357E-5;-4,639963E-5;2,785938E-5;-4,516095E-5;2,632612E-5;-4,636419E-5
1,273248E1;2,791929E-5;-4,639341E-5;2,783487E-5;-4,515336E-5;2,630353E-5;-4,635882E-5
1,279915E1;2,792566E-5;-4,642569E-5;2,783809E-5;-4,517342E-5;2,630567E-5;-4,637920E-5
1,286581E1;2,793208E-5;-4,640039E-5;2,784627E-5;-4,515583E-5;2,631350E-5;-4,636054E-5
1,293247E1;2,792854E-5;-4,639679E-5;2,784043E-5;-4,516167E-5;2,630677E-5;-4,636421E-5
1,299913E1;2,793953E-5;-4,640143E-5;2,784932E-5;-4,516878E-5;2,631693E-5;-4,637137E-5
1,306580E1;2,793141E-5;-4,640600E-5;2,784194E-5;-4,516860E-5;2,631339E-5;-4,637248E-5
1,313246E1;2,792102E-5;-4,639409E-5;2,783319E-5;-4,514941E-5;2,630101E-5;-4,635560E-5
1,319912E1;2,794366E-5;-4,640448E-5;2,785019E-5;-4,516408E-5;2,631727E-5;-4,636917E-5
1,326578E1;2,792274E-5;-4,640180E-5;2,783754E-5;-4,516320E-5;2,630799E-5;-4,636547E-5
1,333244E1;2,792079E-5;-4,640962E-5;2,783570E-5;-4,517961E-5;2,630506E-5;-4,638107E-5
1,339911E1;2,791626E-5;-4,640084E-5;2,781847E-5;-4,515757E-5;2,628974E-5;-4,635760E-5
1,346577E1;;;2,790104E-5;-4,515758E-5;2,637223E-5;-4,636152E-5
1,353243E1;2,821717E-5;-4,638284E-5;2,805362E-5;-4,512483E-5;2,652956E-5;-4,632851E-5
1,359909E1;2,821940E-5;-4,668769E-5;2,811060E-5;-4,544446E-5;2,657256E-5;-4,664746E-5
1,366576E1;2,822690E-5;-4,683033E-5;2,813844E-5;-4,560674E-5;2,660171E-5;-4,681104E-5
1,373242E1;2,803458E-5;-4,684937E-5;2,792174E-5;-4,560316E-5;2,639189E-5;-4,680737E-5
1,379908E1;2,800332E-5;-4,684606E-5;2,789089E-5;-4,560372E-5;2,636431E-5;-4,680372E-5
1,386574E1;2,804812E-5;-4,684479E-5;2,789564E-5;-4,560268E-5;2,636335E-5;-4,680786E-5
1,393240E1;2,808581E-5;-4,692412E-5;2,790567E-5;-4,567512E-5;2,636936E-5;-4,688029E-5
1,399907E1;2,804810E-5;-4,691775E-5;2,786703E-5;-4,566433E-5;2,633021E-5;-4,686752E-5
1,406573E1;2,804960E-5;-4,683863E-5;2,786925E-5;-4,559941E-5;2,633183E-5;-4,680446E-5
1,413239E1;2,800613E-5;-4,687091E-5;2,782584E-5;-4,562781E-5;2,628820E-5;-4,683182E-5
1,419905E1;2,799602E-5;-4,691815E-5;2,782056E-5;-4,566371E-5;2,628007E-5;-4,687000E-5
1,426572E1;2,804561E-5;-4,699595E-5;2,785441E-5;-4,571689E-5;2,631824E-5;-4,694428E-5
1,433238E1;2,804728E-5;-4,691141E-5;2,785370E-5;-4,565330E-5;2,631883E-5;-4,686020E-5
1,439904E1;2,802709E-5;-4,684007E-5;2,783838E-5;-4,558582E-5;2,630303E-5;-4,679335E-5
1,446570E1;2,802644E-5;-4,684421E-5;2,783287E-5;-4,558575E-5;2,629601E-5;-4,679099E-5
1,453236E1;2,804036E-5;-4,687540E-5;2,784328E-5;-4,561587E-5;2,631095E-5;-4,682147E-5
1,459903E1;2,806202E-5;-4,683149E-5;2,787256E-5;-4,559407E-5;2,633529E-5;-4,679701E-5
1,466569E1;2,804462E-5;-4,686038E-5;2,785332E-5;-4,560785E-5;2,631647E-5;-4,681186E-5
1,473235E1;2,803315E-5;-4,686184E-5;2,784138E-5;-4,561347E-5;2,630387E-5;-4,682060E-5
1,479901E1;2,803046E-5;-4,684344E-5;2,783437E-5;-4,559258E-5;2,629825E-5;-4,679712E-5
1,486568E1;2,803549E-5;-4,682772E-5;2,784202E-5;-4,558305E-5;2,630572E-5;-4,678645E-5
1,493234E1;2,806046E-5;-4,687083E-5;2,786155E-5;-4,562365E-5;2,632679E-5;-4,682419E-5
1,499900E1;2,802990E-5;-4,686179E-5;2,783913E-5;-4,561136E-5;2,629808E-5;-4,681469E-5
1,506566E1;2,804181E-5;-4,687786E-5;2,785024E-5;-4,563055E-5;2,631349E-5;-4,683447E-5
1,513232E1;2,804676E-5;-4,690432E-5;2,784535E-5;-4,564978E-5;2,631107E-5;-4,685409E-5
1,519899E1;2,805595E-5;-4,687401E-5;2,785967E-5;-4,562293E-5;2,632554E-5;-4,682427E-5
1,526565E1;2,805422E-5;-4,687244E-5;2,786366E-5;-4,562552E-5;2,632498E-5;-4,682609E-5
1,533231E1;2,805775E-5;-4,674637E-5;2,786410E-5;-4,549562E-5;2,632609E-5;-4,669224E-5
1,539897E1;2,806943E-5;-4,677733E-5;2,787817E-5;-4,552102E-5;2,634244E-5;-4,672106E-5
1,546564E1;2,804180E-5;-4,679250E-5;2,784827E-5;-4,554016E-5;2,631282E-5;-4,674794E-5
1,553230E1;2,805166E-5;-4,676622E-5;2,786130E-5;-4,551172E-5;2,632691E-5;-4,671896E-5
1,559896E1;2,802987E-5;-4,676138E-5;2,784093E-5;-4,550976E-5;2,630862E-5;-4,671392E-5
1,566562E1;2,802620E-5;-4,677111E-5;2,783470E-5;-4,551913E-5;2,630234E-5;-4,672379E-5
1,573228E1;2,801186E-5;-4,673940E-5;2,782006E-5;-4,548807E-5;2,628630E-5;-4,669321E-5
1,579895E1;2,801592E-5;-4,673705E-5;2,782518E-5;-4,548476E-5;2,629112E-5;-4,668742E-5
1,586561E1;2,808589E-5;-4,673178E-5;2,789021E-5;-4,547380E-5;2,636019E-5;-4,668011E-5
1,593227E1;2,804796E-5;-4,675368E-5;2,785028E-5;-4,550235E-5;2,632154E-5;-4,671195E-5
