#multi:
;masa A;;masa B;;masa C;;masa D;;masa E;;masa F;;
t;x;y;x;y;x;y;x;y;x;y;x;y;
0,000000E0;1,660901E-5;-1,782832E-5;5,575882E-5;-8,742799E-5;1,025540E-4;-1,281926E-5;9,253592E-5;9,721544E-6;1,555447E-5;8,897684E-7;2,798640E-5;-4,565779E-5
6,666222E-2;1,476364E-5;-1,843605E-5;5,435052E-5;-8,710006E-5;1,011399E-4;-1,255759E-5;9,155031E-5;9,478676E-6;1,417148E-5;9,220455E-7;2,796960E-5;-4,565514E-5
1,333244E-1;1,406014E-5;-1,818500E-5;5,280450E-5;-8,674362E-5;9,969634E-5;-1,217375E-5;8,804678E-5;1,056842E-5;1,284876E-5;8,682470E-7;2,796883E-5;-4,564814E-5
1,999867E-1;1,218170E-5;-1,812845E-5;5,152779E-5;-8,651724E-5;9,821605E-5;-1,190874E-5;8,609876E-5;9,991313E-6;1,143218E-5;8,814855E-7;2,797871E-5;-4,564389E-5
2,666489E-1;1,115836E-5;-1,771424E-5;5,024604E-5;-8,634956E-5;9,684390E-5;-1,152760E-5;8,657727E-5;1,109741E-5;1,038284E-5;6,991999E-7;2,798933E-5;-4,563288E-5
3,333111E-1;9,793475E-6;-1,723953E-5;4,889978E-5;-8,613812E-5;9,546456E-5;-1,143211E-5;8,545094E-5;1,109145E-5;8,295458E-6;1,137435E-6;2,797379E-5;-4,564545E-5
3,999733E-1;8,260783E-6;-1,744235E-5;4,754697E-5;-8,575902E-5;9,400954E-5;-1,121705E-5;8,484384E-5;1,071368E-5;6,413719E-6;1,141706E-6;2,798752E-5;-4,567011E-5
4,666356E-1;6,961013E-6;-1,699272E-5;4,604585E-5;-8,553500E-5;9,240464E-5;-1,109873E-5;8,277202E-5;1,161408E-5;5,270031E-6;1,062049E-6;2,797784E-5;-4,565432E-5
5,332978E-1;5,646879E-6;-1,687783E-5;4,451167E-5;-8,529741E-5;9,107078E-5;-1,089155E-5;8,151969E-5;1,210727E-5;3,575447E-6;1,048589E-6;2,798696E-5;-4,568000E-5
5,999600E-1;4,200691E-6;-1,698578E-5;4,305622E-5;-8,504686E-5;8,953123E-5;-1,073964E-5;7,801960E-5;1,047407E-5;1,845526E-6;1,244529E-6;2,798670E-5;-4,564249E-5
6,666222E-1;3,071760E-6;-1,671551E-5;4,161989E-5;-8,473612E-5;8,786033E-5;-1,051730E-5;7,831130E-5;1,250766E-5;5,232706E-7;1,493276E-6;2,798200E-5;-4,563269E-5
7,332844E-1;1,648058E-6;-1,672702E-5;4,020085E-5;-8,451024E-5;8,779161E-5;-1,163531E-5;7,772510E-5;1,226788E-5;-7,069258E-7;1,747802E-6;2,799417E-5;-4,565524E-5
7,999467E-1;2,900112E-7;-1,628579E-5;3,879200E-5;-8,451885E-5;8,692690E-5;-9,532210E-6;7,622679E-5;1,278144E-5;-2,275327E-6;1,960788E-6;2,799485E-5;-4,565701E-5
